customerID,gender,SeniorCitizen,Partner,Dependents,tenure,customer_lifetime_value,revenue_tier,engagement_score
7658-UYUQS,Male,1,Yes,No,21,1817.55,Silver,25.5
7880-XSOJX,Male,0,No,No,4,169.6,Bronze,17.0
9611-CTWIH,Female,0,No,No,3,268.35,Bronze,12.5
4589-IUAJB,Male,0,Yes,No,70,1697.5,Silver,40.0
0329-GTIAJ,Female,0,No,No,3,293.70000000000005,Bronze,18.5
8746-BFOAJ,Male,1,No,No,21,430.5,Bronze,15.5
8457-XIGKN,Male,0,No,No,20,392.0,Bronze,15.0
6072-NUQCB,Male,0,Yes,Yes,22,445.5,Bronze,16.0
6629-CZTTH,Male,0,No,No,1,55.7,Bronze,4.5
8838-GPHZP,Female,0,No,No,63,1297.8000000000002,Silver,36.5
8750-QWZAJ,Female,0,Yes,Yes,70,1386.0,Silver,40.0
5364-EVNIB,Male,0,No,No,13,1037.3999999999999,Silver,13.5
6918-UMQCG,Female,0,No,No,5,401.0,Bronze,4.5
0675-NCDYU,Female,0,Yes,Yes,72,8380.800000000001,Gold,71.0
6339-DKLMK,Female,0,No,No,13,411.45,Bronze,11.5
1346-PJWTK,Male,0,Yes,No,61,5743.150000000001,Gold,55.5
5088-QZLRL,Male,0,No,No,1,20.65,Bronze,5.5
8023-QHAIO,Female,1,Yes,No,56,4303.599999999999,Gold,38.0
4397-FRLTA,Female,0,No,No,4,80.6,Bronze,7.0
3057-VJJQE,Male,0,No,No,35,1933.75,Silver,27.5
5087-SUURX,Female,0,Yes,No,18,702.9,Bronze,11.0
2302-OUZXB,Male,0,Yes,No,72,5914.8,Gold,61.0
8133-ANHHJ,Female,1,No,No,49,5047.0,Gold,54.5
2270-CHBFN,Female,0,Yes,No,44,4184.4,Gold,47.0
0013-EXCHZ,Female,1,Yes,No,3,251.70000000000002,Bronze,16.5
5982-FPVQN,Female,0,Yes,Yes,37,3520.55,Gold,38.5
9107-UKCKY,Male,0,Yes,No,61,4867.8,Gold,55.5
4654-ULTTN,Male,0,Yes,No,70,5236.0,Gold,60.0
5550-VFRLC,Female,1,No,No,1,69.85,Bronze,5.5
5546-BYZSM,Female,0,No,No,41,838.4499999999999,Bronze,25.5
1492-KGETH,Male,0,Yes,Yes,70,5484.5,Gold,57.0
4929-BSTRX,Female,0,No,No,1,53.55,Bronze,10.5
4163-HFTUK,Male,0,No,No,51,974.1,Bronze,26.5
8215-NGSPE,Female,0,Yes,Yes,42,840.0,Bronze,26.0
2225-ZRGSG,Female,0,Yes,Yes,70,6573.0,Gold,32.0
8859-YSTWS,Male,0,No,No,48,957.5999999999999,Bronze,29.0
5271-YNWVR,Male,0,Yes,Yes,68,7694.200000000001,Gold,37.0
7601-DHFWZ,Female,0,No,No,48,1152.0,Silver,17.0
2657-ALMWY,Female,1,Yes,No,26,2208.7000000000003,Silver,12.0
6330-JKLPC,Male,0,Yes,No,11,885.5,Bronze,15.5
4667-OHGKG,Male,0,No,No,1,19.3,Bronze,5.5
1998-VHJHK,Female,0,No,No,27,517.05,Bronze,18.5
1707-HABPF,Female,1,No,No,46,4199.8,Gold,43.0
1660-HSOOQ,Male,0,No,No,1,49.65,Bronze,10.5
7253-UVNDW,Female,0,No,No,46,2500.1,Silver,36.0
0487-VVUVK,Male,0,Yes,Yes,25,478.74999999999994,Bronze,17.5
7228-OMTPN,Male,0,No,No,4,353.8,Bronze,13.0
5063-IUOKK,Male,0,No,No,13,256.75,Bronze,5.5
4508-OEBEY,Male,0,Yes,No,31,2340.5,Silver,45.5
0027-KWYKW,Female,0,Yes,Yes,23,1926.25,Silver,21.5
2308-STERM,Female,0,No,No,2,38.8,Bronze,6.0
5982-XMDEX,Female,0,No,No,65,1722.5,Silver,35.5
6284-AHOOQ,Male,1,No,No,22,1991.0,Silver,22.0
6051-PTVNS,Female,0,Yes,Yes,55,1053.25,Silver,32.5
2344-JMOGN,Male,0,Yes,No,9,853.65,Bronze,19.5
3799-ISUZQ,Male,0,Yes,Yes,7,489.65000000000003,Bronze,8.5
2877-VDUER,Female,0,Yes,Yes,35,1431.5,Silver,27.5
9152-AMKAK,Male,0,No,No,6,481.5,Bronze,33.0
1794-HBQTJ,Female,0,No,No,1,48.6,Bronze,10.5
9432-VOFYX,Male,0,No,No,17,1203.6,Silver,13.5
8049-WJCLQ,Male,0,Yes,Yes,10,602.0,Bronze,20.0
6586-PSJOX,Male,0,No,Yes,15,828.0,Bronze,22.5
2460-FPSYH,Female,1,No,No,40,2232.0,Silver,24.0
9705-ZJBCG,Female,0,Yes,Yes,13,703.9499999999999,Bronze,21.5
4818-DRBQT,Male,0,Yes,No,29,2324.3500000000004,Silver,24.5
1320-HTRDR,Female,0,No,No,3,226.5,Bronze,0.5
6847-KJLTS,Female,1,Yes,No,58,5823.200000000001,Gold,49.0
9670-BPNXF,Female,0,No,No,45,2814.75,Silver,34.5
3913-FCUUW,Female,0,Yes,Yes,72,5072.400000000001,Gold,61.0
3301-VKTGC,Male,0,Yes,Yes,68,5814.0,Gold,39.0
1493-AMTIE,Male,0,No,No,1,20.2,Bronze,5.5
9555-SAHUZ,Female,0,Yes,Yes,38,2071.0,Silver,34.0
0816-TSPHQ,Male,0,No,No,2,41.5,Bronze,6.0
9932-WBWIK,Male,0,No,No,11,223.85000000000002,Bronze,10.5
4619-EVPHY,Female,1,Yes,No,20,1820.0,Silver,25.0
5286-YHCVC,Male,0,Yes,No,72,7545.599999999999,Gold,51.0
6424-ELEYH,Female,0,Yes,No,3,224.25,Bronze,4.5
4391-RESHN,Male,0,No,No,23,2393.15,Silver,24.5
9115-YQHGA,Male,0,No,No,40,2044.0,Silver,30.0
4462-CYWMH,Male,1,Yes,No,62,5567.599999999999,Gold,46.0
8963-MQVYN,Female,0,No,Yes,22,452.1,Bronze,6.0
2458-EOMRE,Female,0,No,No,11,704.55,Bronze,25.5
9334-GWGOW,Male,1,Yes,No,7,523.9499999999999,Bronze,8.5
6821-BUXUX,Female,0,No,No,13,1256.45,Silver,26.5
5028-HTLJB,Male,1,No,No,1,20.05,Bronze,5.5
9801-GDWGV,Female,0,No,No,39,4034.55,Gold,36.5
6542-LWGXJ,Male,0,Yes,No,3,75.0,Bronze,1.5
5567-GZKQY,Male,0,No,No,58,1177.4,Silver,30.0
1222-LRYKO,Male,0,No,Yes,6,158.10000000000002,Bronze,8.0
2320-JRSDE,Female,0,Yes,Yes,1,19.9,Bronze,-4.5
2087-QAREY,Female,0,Yes,No,22,1203.4,Silver,26.0
0601-WZHJF,Male,0,Yes,No,14,648.9,Bronze,17.0
4423-JWZJN,Male,0,Yes,Yes,64,5776.0,Gold,47.0
5143-WMWOG,Male,0,No,No,1,19.95,Bronze,5.5
6490-FGZAT,Male,0,No,No,6,123.89999999999999,Bronze,8.0
5393-RXQSZ,Male,0,No,No,1,79.6,Bronze,0.5
7452-FOLON,Male,0,No,Yes,39,992.55,Bronze,24.5
2320-TZRRH,Female,0,No,No,20,390.0,Bronze,15.0
0231-LXVAP,Male,0,No,No,1,75.9,Bronze,4.5
9444-JTXHZ,Male,0,Yes,No,1,76.2,Bronze,10.5
4942-VZZOM,Male,0,Yes,No,64,4233.6,Gold,47.0
5510-BOIUJ,Male,0,No,Yes,1,19.25,Bronze,5.5
7502-BNYGS,Female,0,Yes,No,46,3178.6,Gold,43.0
4291-HYEBC,Female,1,Yes,Yes,28,1094.8,Silver,16.0
6147-CBCRA,Female,0,Yes,No,33,661.65,Bronze,21.5
6047-SUHPR,Male,0,Yes,Yes,39,2332.2,Silver,39.5
4471-KXAUH,Female,0,Yes,No,42,3540.6,Gold,36.0
9752-ZNQUT,Female,0,No,No,1,48.6,Bronze,10.5
7638-QVMVY,Female,0,No,No,7,553.0,Bronze,13.5
1576-PFZIW,Male,1,Yes,No,70,7374.5,Gold,65.0
5666-MBJPT,Male,0,No,No,65,1631.5,Silver,37.5
7312-XSBAT,Male,0,No,No,1,49.75,Bronze,6.5
3096-GKWEB,Male,0,Yes,No,18,1705.5,Silver,24.0
2371-JQHZZ,Male,0,Yes,No,24,2232.0,Silver,19.0
0674-GCDXG,Male,0,No,No,63,4529.700000000001,Gold,56.5
1121-QSIVB,Female,0,No,Yes,44,3412.2,Gold,30.0
4396-KLSEH,Male,0,No,No,4,79.4,Bronze,7.0
3244-DCJWY,Female,0,No,No,1,70.25,Bronze,5.5
2824-MYYBN,Female,0,Yes,Yes,37,3524.25,Gold,33.5
0875-CABNR,Female,1,No,No,10,846.0,Bronze,16.0
6345-HOVES,Male,0,No,No,34,851.7,Bronze,11.0
8318-LCNBW,Male,0,Yes,No,35,1860.25,Silver,37.5
6469-QJKZW,Female,0,Yes,No,4,80.6,Bronze,7.0
0147-ESWWR,Female,1,Yes,No,39,3948.75,Gold,39.5
1217-VASWC,Male,1,Yes,No,43,4323.65,Gold,46.5
7812-FZHPE,Female,0,Yes,Yes,17,409.70000000000005,Bronze,13.5
6370-ZVHDV,Female,0,Yes,No,61,1543.3,Silver,35.5
5915-DGNVC,Female,0,Yes,No,49,3518.2,Gold,33.5
6260-XLACS,Male,0,No,No,4,78.8,Bronze,7.0
3566-CAAYU,Female,0,Yes,Yes,64,3190.4,Gold,44.0
4983-CCWMC,Male,0,No,No,3,208.79999999999998,Bronze,2.5
9103-CXVOK,Male,0,Yes,Yes,1,19.75,Bronze,5.5
2896-TBNBE,Male,0,Yes,No,40,3232.0,Gold,35.0
4797-AXPXK,Female,0,No,Yes,1,60.0,Bronze,20.5
5229-PRWKT,Male,0,No,No,8,692.4,Bronze,14.0
6982-UQZLY,Female,1,Yes,No,1,20.85,Bronze,5.5
2522-WLNSF,Female,1,Yes,No,34,2182.8,Silver,37.0
3841-CONLJ,Female,0,Yes,No,1,35.0,Bronze,5.5
5057-LCOUI,Female,0,No,No,39,1979.25,Silver,22.5
0193-ESZXP,Female,1,Yes,No,58,6119.0,Gold,39.0
4475-NVTLU,Male,0,Yes,Yes,45,864.0,Bronze,19.5
4369-HTUIF,Male,1,No,No,6,510.90000000000003,Bronze,18.0
9386-LDCZR,Male,0,No,No,43,3897.9500000000003,Gold,46.5
9585-KKMFD,Male,0,Yes,Yes,41,820.0,Bronze,25.5
5399-ZIMKF,Male,0,No,No,5,373.25,Bronze,4.5
0336-KXKFK,Male,0,No,No,72,4406.400000000001,Gold,57.0
5619-XZZKR,Male,0,No,No,4,79.8,Bronze,1.0
3948-FVVRP,Male,0,Yes,Yes,9,493.2,Bronze,19.5
5327-XOKKY,Male,1,Yes,No,72,5288.400000000001,Gold,54.0
0983-TATYJ,Female,0,Yes,No,33,1697.8500000000001,Silver,26.5
1813-JYWTO,Female,0,Yes,No,72,5792.400000000001,Gold,46.0
0156-FVPTA,Male,0,Yes,No,22,1192.4,Silver,26.0
1984-FCOWB,Female,0,Yes,No,70,7665.0,Gold,37.0
0654-HMSHN,Male,0,Yes,Yes,21,2192.4,Silver,23.5
6719-OXYBR,Male,0,No,No,15,1279.5,Silver,22.5
3312-ZWLGF,Male,1,Yes,No,29,2299.7,Silver,24.5
6476-YHMGA,Female,0,Yes,Yes,15,1147.5,Silver,37.5
5287-QWLKY,Male,1,Yes,Yes,71,7462.099999999999,Gold,28.5
0795-XCCTE,Male,1,No,No,72,1828.8,Silver,41.0
0168-XZKBB,Female,0,Yes,No,19,1650.1499999999999,Silver,17.5
3785-NRHYR,Male,0,No,No,1,19.65,Bronze,5.5
5196-SGOAK,Female,0,No,No,1,75.7,Bronze,10.5
4537-DKTAL,Female,0,No,No,2,91.1,Bronze,2.0
7072-MBHEV,Female,1,Yes,Yes,11,859.0999999999999,Bronze,15.5
5602-BVFMK,Female,0,No,No,12,231.60000000000002,Bronze,9.0
6297-NOOPG,Female,0,Yes,No,70,7735.0,Gold,65.0
1891-UAWWU,Female,1,Yes,No,20,1816.0,Silver,17.0
8204-TIFGJ,Female,0,No,No,23,466.90000000000003,Bronze,8.5
8050-DVOJX,Male,1,No,No,49,3986.1499999999996,Gold,54.5
6108-OQZDQ,Female,0,Yes,Yes,4,391.8,Bronze,22.0
0363-QJVFX,Male,0,No,No,32,3460.8,Gold,34.0
8903-XEBGX,Male,0,No,Yes,2,110.6,Bronze,11.0
8169-SAEJD,Male,1,Yes,No,69,3901.95,Gold,54.5
9840-DVNDC,Male,0,No,No,6,483.0,Bronze,13.0
1089-XZWHH,Female,0,Yes,Yes,24,472.79999999999995,Bronze,9.0
2325-WINES,Female,0,No,No,32,3329.6,Gold,41.0
6064-ZATLR,Female,0,No,No,27,1426.95,Silver,24.5
3096-JRDSO,Female,1,Yes,No,27,2816.1,Silver,38.5
7824-PANSQ,Male,0,No,No,58,4677.700000000001,Gold,39.0
8042-JVNFH,Male,0,No,No,1,71.35,Bronze,-0.5
9648-BCHKM,Female,0,Yes,Yes,18,443.7,Bronze,14.0
2888-ADFAO,Female,0,Yes,Yes,47,1001.1,Silver,28.5
8707-HOEDG,Female,0,Yes,Yes,70,7714.0,Gold,65.0
3374-LXDEV,Female,0,No,No,13,1162.2,Silver,22.5
4072-IPYLT,Female,0,Yes,Yes,36,1837.8,Silver,20.0
7167-PCEYD,Male,0,No,No,67,1326.6000000000001,Silver,38.5
4936-YPJNK,Female,0,No,No,10,199.0,Bronze,10.0
1580-BMCMR,Male,1,No,No,19,1658.7,Silver,24.5
4817-KEQSP,Female,0,Yes,Yes,71,1409.3500000000001,Silver,32.5
6408-WHTEF,Male,0,Yes,Yes,72,6436.8,Gold,71.0
9251-AWQGT,Female,0,Yes,Yes,48,960.0,Bronze,29.0
8749-CLJXC,Male,0,No,No,1,20.05,Bronze,5.5
7989-VCQOH,Male,0,Yes,Yes,18,1498.5,Silver,33.0
5049-GLYVG,Male,0,No,No,1,20.6,Bronze,5.5
4199-QHJNM,Male,1,Yes,No,67,6894.3,Gold,58.5
8882-TLVRW,Male,0,Yes,Yes,69,2697.9,Silver,49.5
5883-GTGVD,Male,0,No,No,19,1899.05,Silver,25.5
5135-GRQJV,Male,1,Yes,No,72,8244.0,Gold,71.0
2384-OVPSA,Female,1,No,No,38,767.6,Bronze,24.0
1371-WEPDS,Male,1,Yes,No,40,2232.0,Silver,28.0
3580-GICBM,Female,0,Yes,Yes,61,1476.2,Silver,35.5
4817-QRJSX,Female,0,No,No,10,810.0,Bronze,9.0
9730-DRTMJ,Male,0,Yes,No,32,2329.6,Silver,36.0
4686-UXDML,Female,0,No,No,21,2096.85,Silver,20.5
3349-ANQNH,Female,1,No,No,59,5870.5,Gold,23.5
2398-YPMUR,Female,1,Yes,No,13,911.95,Bronze,11.5
0932-YIXYU,Female,0,No,No,47,951.75,Bronze,28.5
7480-SPLEF,Male,0,Yes,Yes,69,1794.0,Silver,39.5
7636-XUHWW,Male,0,No,No,2,39.8,Bronze,6.0
1431-CYWMH,Female,0,Yes,Yes,22,419.1,Bronze,16.0
5937-EORGB,Male,1,Yes,No,15,1447.5,Silver,27.5
6349-JDHQP,Female,0,No,No,53,1052.0500000000002,Silver,31.5
5539-HIVAK,Female,1,Yes,No,28,719.6,Bronze,19.0
5847-MXBEO,Male,0,No,No,22,446.6,Bronze,12.0
9985-MWVIX,Female,0,No,No,1,70.15,Bronze,5.5
4583-PARNH,Male,1,Yes,No,16,1464.8,Silver,28.0
1116-FRYVH,Female,0,Yes,Yes,48,1891.1999999999998,Silver,35.0
1421-HCERK,Male,1,Yes,No,30,3171.0,Gold,45.0
9633-XQABV,Female,0,No,No,3,210.75,Bronze,6.5
0716-BQNDX,Male,1,No,No,57,5343.75,Gold,48.5
1265-XTECC,Female,1,Yes,No,68,6565.4,Gold,20.0
1183-CANVH,Female,0,Yes,No,23,1380.0,Silver,18.5
1972-XMUWV,Female,0,Yes,No,65,3887.0,Gold,35.5
8679-LZBMD,Male,0,Yes,No,44,3988.6000000000004,Gold,37.0
3407-JMJQQ,Female,0,Yes,Yes,71,7739.0,Gold,65.5
6252-DFGTK,Female,0,Yes,No,37,2519.7,Silver,34.5
1539-LNKHM,Female,0,No,No,12,244.79999999999998,Bronze,11.0
8645-KOMJQ,Male,0,Yes,Yes,69,5654.55,Gold,64.5
0289-IVARM,Female,0,No,No,35,2119.25,Silver,29.5
9761-XUJWD,Male,0,No,No,5,328.0,Bronze,22.5
4057-FKCZK,Male,0,Yes,Yes,58,4785.0,Gold,39.0
4291-TPNFG,Male,0,Yes,No,72,5925.599999999999,Gold,66.0
6087-YPWHO,Male,0,Yes,No,72,4906.8,Gold,61.0
3090-QFUVD,Female,0,No,No,1,20.3,Bronze,-2.5
2237-ZFSMY,Female,0,No,No,39,3726.45,Gold,26.5
1722-LDZJS,Male,0,Yes,Yes,53,1070.6,Silver,23.5
1818-ESQMW,Female,0,No,No,27,2408.4,Silver,33.5
4871-JTKJF,Female,1,No,No,1,69.65,Bronze,5.5
1415-YFWLT,Female,1,No,No,1,89.3,Bronze,15.5
7401-RUBNK,Female,0,Yes,No,18,1346.3999999999999,Silver,9.0
0506-YLVKJ,Male,0,Yes,Yes,46,929.1999999999999,Bronze,28.0
8661-BOYNW,Female,0,Yes,No,72,6076.8,Gold,66.0
6711-VTNRE,Female,0,No,No,36,3151.7999999999997,Gold,34.0
4815-GBTCD,Female,0,Yes,No,4,100.6,Bronze,2.0
2805-AUFQN,Female,0,No,No,25,495.0,Bronze,17.5
0980-PVMRC,Female,0,Yes,Yes,40,2034.0,Silver,35.0
7233-DRTRF,Male,0,Yes,No,63,6451.200000000001,Gold,56.5
3500-RMZLT,Female,1,No,No,15,1444.5,Silver,32.5
3873-NFTGI,Male,0,No,No,14,777.0,Bronze,17.0
1162-ECVII,Male,1,Yes,No,72,7902.0,Gold,60.0
7048-GXDAY,Male,0,No,No,39,4149.6,Gold,44.5
8571-ZCMCX,Female,0,Yes,Yes,47,2820.0,Silver,48.5
1169-WCVAK,Male,0,Yes,No,19,1687.2,Silver,29.5
4548-SDBKE,Female,0,No,No,5,426.0,Bronze,12.5
8066-POXGX,Female,0,No,No,13,456.3,Bronze,11.5
7129-CAKJW,Female,0,No,No,17,1360.85,Silver,14.5
8695-ARGXZ,Male,1,Yes,No,34,2568.7,Silver,16.0
3570-YUEKJ,Female,0,No,No,42,2081.1,Silver,31.0
4143-OOBWZ,Male,0,Yes,No,5,406.5,Bronze,12.5
1555-HAPSU,Female,0,Yes,Yes,71,1696.8999999999999,Silver,40.5
1697-NVVGY,Male,1,Yes,No,19,1261.6000000000001,Silver,19.5
7854-EKTJL,Female,0,No,Yes,2,39.2,Bronze,-4.0
8464-EETCQ,Male,0,No,No,57,1071.6000000000001,Silver,33.5
2419-FSORS,Male,0,Yes,No,72,7804.8,Gold,66.0
8132-YPVBX,Female,0,No,No,6,515.7,Bronze,8.0
9102-IAYHT,Female,0,Yes,Yes,17,1452.65,Silver,18.5
6754-LZUKA,Male,0,Yes,No,61,4934.900000000001,Gold,55.5
3422-LYEPQ,Male,0,Yes,Yes,1,71.0,Bronze,-0.5
8099-MZPUJ,Male,0,Yes,Yes,48,5366.4,Gold,55.0
0787-LHDYT,Male,0,No,No,16,329.6,Bronze,13.0
2642-DTVCO,Male,1,No,No,9,765.4499999999999,Bronze,14.5
0374-IOEGQ,Female,0,No,No,3,133.8,Bronze,6.5
4361-JEIVL,Male,0,No,Yes,1,44.4,Bronze,5.5
3197-NNYNB,Male,0,No,No,65,6831.5,Gold,57.5
3396-DKDEL,Female,0,Yes,Yes,70,8060.5,Gold,70.0
1752-OZXFY,Male,0,Yes,No,60,3588.0,Gold,45.0
9066-QRSDU,Female,0,Yes,No,69,1814.7,Silver,39.5
9112-WSNPU,Female,1,No,No,35,2469.25,Silver,22.5
9867-NNXLC,Female,0,No,No,22,441.1,Bronze,16.0
5321-NTRKC,Male,0,Yes,Yes,66,5270.099999999999,Gold,58.0
1363-TXLSL,Male,1,Yes,No,1,70.3,Bronze,5.5
9507-EXLTT,Female,0,Yes,No,1,79.35,Bronze,10.5
3161-GETRM,Male,0,Yes,Yes,34,3061.7,Gold,28.0
0402-OAMEN,Female,0,Yes,Yes,72,1760.3999999999999,Silver,41.0
6933-VLYFX,Male,0,Yes,Yes,31,1858.45,Silver,40.5
6754-WKSHP,Male,0,No,Yes,30,760.5,Bronze,20.0
9846-GKXAS,Female,0,No,No,9,817.1999999999999,Bronze,15.5
6017-PPLPX,Male,0,Yes,Yes,20,1409.0,Silver,13.0
4976-LNFVV,Male,1,Yes,No,19,651.6999999999999,Bronze,19.5
5055-MGMGF,Female,0,Yes,No,65,6828.25,Gold,57.5
4641-FROLU,Female,0,Yes,Yes,30,579.0,Bronze,20.0
2862-JVEOY,Male,0,No,No,6,114.89999999999999,Bronze,8.0
2969-QWUBZ,Female,0,No,No,2,102.8,Bronze,16.0
9822-BIIGN,Male,0,Yes,Yes,53,3808.0499999999997,Gold,46.5
2077-MPJQO,Male,1,Yes,No,7,527.8000000000001,Bronze,6.5
1534-OULXE,Female,0,Yes,Yes,61,3031.7000000000003,Gold,40.5
7136-RVDTZ,Male,1,No,No,70,3167.5,Gold,9.0
2971-SGAFL,Female,0,No,No,13,1023.75,Silver,27.5
1480-IVEVR,Male,1,Yes,No,35,2856.0,Silver,17.5
2905-KFQUV,Female,0,Yes,No,2,140.8,Bronze,-2.0
4581-SSPWD,Female,0,No,No,3,227.39999999999998,Bronze,6.5
3370-HXOPH,Female,0,No,No,3,228.29999999999998,Bronze,-1.5
9391-YZEJW,Female,0,No,No,62,5828.0,Gold,40.0
9958-MEKUC,Male,0,Yes,Yes,72,7484.400000000001,Gold,60.0
0281-CNTZX,Male,0,Yes,No,63,1256.85,Silver,36.5
6927-WTFIV,Male,1,No,No,20,1426.0,Silver,15.0
4118-CEVPF,Female,1,No,No,35,3878.0,Gold,52.5
3398-ZOUAA,Male,1,Yes,No,21,1451.1,Silver,15.5
9114-VEPUF,Male,0,Yes,No,62,5958.2,Gold,31.0
7876-BEUTG,Female,0,No,No,15,732.0,Bronze,12.5
2338-BQEZT,Female,0,No,No,55,2780.25,Silver,37.5
9873-MNDKV,Female,0,No,No,11,491.15,Bronze,10.5
0378-NHQXU,Female,0,Yes,Yes,17,1500.25,Silver,23.5
8241-JUIQO,Female,0,No,No,61,1186.45,Silver,35.5
2194-IIQOF,Female,0,Yes,No,71,6340.3,Gold,60.5
4512-ZUIYL,Female,0,No,No,2,140.0,Bronze,6.0
9631-RXVJM,Male,0,No,No,35,673.75,Bronze,22.5
9584-EXCDZ,Female,0,No,No,17,1198.5,Silver,13.5
7969-AULMZ,Female,0,No,No,21,2044.35,Silver,17.5
5093-FEGLU,Female,0,Yes,No,47,923.55,Bronze,18.5
2621-UDNLU,Female,0,Yes,No,3,62.550000000000004,Bronze,6.5
7526-IVLYU,Male,0,No,No,3,58.949999999999996,Bronze,-3.5
2428-HYUNX,Male,1,Yes,No,44,851.4000000000001,Bronze,27.0
9214-EKVXR,Female,0,No,No,1,44.0,Bronze,5.5
3410-MHHUM,Female,0,Yes,Yes,44,4153.6,Gold,42.0
0568-ONFPC,Male,0,Yes,Yes,5,129.5,Bronze,7.5
0733-VUNUW,Male,0,No,No,24,1335.6,Silver,22.0
4550-EVXNY,Female,0,No,Yes,1,69.65,Bronze,5.5
2122-YWVYA,Female,0,No,No,18,1357.2,Silver,9.0
2968-SSGAA,Female,0,No,No,10,1006.0,Silver,25.0
2296-DKZFP,Female,0,Yes,No,65,4615.0,Gold,57.5
4844-JJWUY,Female,1,No,No,1,86.0,Bronze,1.5
6777-TGHTM,Female,0,No,No,53,5668.35,Gold,31.5
8909-BOLNL,Male,0,No,No,3,63.599999999999994,Bronze,6.5
6603-YRDCJ,Male,0,Yes,No,33,2014.6499999999999,Silver,36.5
3538-WZPHD,Male,0,No,No,3,88.80000000000001,Bronze,6.5
3229-USWAR,Female,0,No,No,34,2718.3,Silver,47.0
2138-VFAPZ,Female,0,Yes,Yes,14,275.8,Bronze,12.0
6131-JLWZM,Female,0,No,No,13,263.90000000000003,Bronze,11.5
4785-QRJHC,Male,1,Yes,No,46,2755.4,Silver,40.0
0269-XFESX,Male,0,Yes,Yes,23,560.0500000000001,Bronze,16.5
1709-EJDOX,Female,0,Yes,Yes,47,928.25,Bronze,18.5
4316-XCSLJ,Male,0,No,Yes,17,855.0999999999999,Bronze,18.5
8610-WFCJF,Female,0,Yes,Yes,49,4684.4,Gold,23.5
9693-XMUOB,Male,1,Yes,No,59,2964.75,Silver,44.5
0383-CLDDA,Female,0,No,No,69,5889.15,Gold,64.5
4905-JEFDW,Male,0,No,No,11,457.6,Bronze,11.5
2709-UQGNP,Male,0,No,No,10,516.5,Bronze,15.0
3549-ZTMNH,Male,0,Yes,Yes,12,288.0,Bronze,11.0
7881-INRLC,Male,0,No,No,45,4538.25,Gold,22.5
8033-ATFAS,Female,0,Yes,Yes,39,2334.15,Silver,34.5
1635-NZATJ,Male,1,Yes,No,71,1806.95,Silver,40.5
0562-HKHML,Male,0,Yes,Yes,71,1696.8999999999999,Silver,40.5
8277-RVRSV,Female,0,Yes,Yes,33,796.9499999999999,Bronze,21.5
9943-VSZUV,Male,1,No,No,67,5071.900000000001,Gold,22.5
0117-LFRMW,Male,0,Yes,Yes,37,1487.4,Silver,17.5
6172-FECYY,Male,0,Yes,Yes,49,4140.5,Gold,32.5
7054-ENNGU,Female,0,Yes,No,9,457.65000000000003,Bronze,14.5
1455-HFBXA,Male,0,Yes,No,52,4763.2,Gold,46.0
9402-CXWPL,Female,0,No,No,70,6923.0,Gold,55.0
1628-BIZYP,Male,0,No,No,1,85.0,Bronze,9.5
1965-AKTSX,Female,1,No,No,14,1105.3,Silver,17.0
0082-LDZUE,Male,0,No,No,1,44.3,Bronze,5.5
4786-UKSNZ,Male,0,No,No,1,20.2,Bronze,5.5
5343-SGUBI,Female,0,No,No,52,4170.400000000001,Gold,36.0
0856-NAOES,Male,0,No,No,6,365.4,Bronze,18.0
1976-AZZPJ,Male,0,Yes,No,7,239.40000000000003,Bronze,13.5
7248-VZQLC,Female,1,No,No,47,4004.4,Gold,26.5
6156-UZDLF,Female,0,No,No,26,2265.9,Silver,23.0
3099-OONVS,Male,0,Yes,Yes,25,1357.5,Silver,27.5
9500-WBGRP,Male,0,No,No,69,1317.9,Silver,39.5
5183-KLYEM,Female,0,No,No,72,8118.0,Gold,71.0
5144-PQCDZ,Male,0,No,No,4,79.8,Bronze,7.0
8514-VZHEB,Male,0,Yes,Yes,59,1150.5,Silver,34.5
6625-IUTTT,Male,0,No,No,67,4391.849999999999,Gold,47.5
9355-NPPFS,Female,1,No,No,26,2048.7999999999997,Silver,23.0
0068-FIGTF,Female,0,No,No,27,2111.4,Silver,43.5
5965-GGPRW,Male,0,Yes,Yes,72,7578.0,Gold,61.0
8035-PWSEV,Female,0,No,No,6,535.5,Bronze,23.0
2236-HILPA,Male,0,Yes,Yes,62,1280.3,Silver,36.0
1840-BIUOG,Male,0,No,No,20,1374.0,Silver,26.0
1356-MKYSK,Male,0,No,No,6,471.90000000000003,Bronze,27.0
6080-LNESI,Male,0,No,No,51,1262.25,Silver,30.5
1830-IPXVJ,Female,0,Yes,Yes,61,1204.75,Silver,35.5
5828-DWPIL,Male,1,Yes,No,62,5524.2,Gold,39.0
8398-TBIYD,Female,0,No,No,72,6098.400000000001,Gold,45.0
0011-IGKFF,Male,1,Yes,No,13,1274.0,Silver,23.5
4192-GORJT,Male,0,Yes,No,5,472.25,Bronze,8.5
6496-SLWHQ,Male,1,No,No,3,315.0,Bronze,26.5
9912-GVSEQ,Female,1,Yes,No,26,2440.1,Silver,25.0
2931-FSOHN,Male,1,No,No,13,778.6999999999999,Bronze,19.5
9418-RUKPH,Female,0,Yes,Yes,38,758.1,Bronze,24.0
5383-MMTWC,Female,1,Yes,No,8,672.0,Bronze,14.0
