engagement_score,billing_risk_score,churn_risk_segment_Low Risk,numTechTickets,high_value_churn_flag,tenure,ticket_intensity,Contract_Two year,revenue_efficiency,customer_lifetime_value,MonthlyCharges,TotalCharges,InternetService_Fiber optic,support_frustration_score,PaymentMethod_Electronic check,avg_monthly_spend,tenure_group_New,tenure_group_VIP,InternetService_No,PaperlessBilling
-3.0531126752901763,3,False,0,0,1,2.138278168822544,False,9.985119190265346,19.97023838053069,19.97023838053069,19.97023838053069,False,4,False,9.985119190265346,True,False,True,0
6.856565993475786,4,False,1,0,1,1.6608585016310535,False,21.312520190228348,85.25008076091339,85.25008076091339,85.25008076091339,True,4,True,42.625040380456696,True,False,False,1
-2.5,6,False,0,0,1,2.0,False,37.517223540641446,75.03444708128289,75.03444708128289,75.03444708128289,True,4,True,37.517223540641446,True,False,False,1
6.5,4,False,0,0,3,0.0,False,30.624061908263283,61.248123816526565,20.416041272175523,52.40028145969514,False,0,False,13.100070364923784,True,False,True,1
6.156673832212117,5,True,0,0,2,0.0,False,35.6400429932727,71.2800859865454,32.451730507756125,64.63927594123479,False,0,True,19.927462380886386,True,False,True,0
24.15311528986701,5,False,4,1,50,0.0776816550724007,False,1111.1811307941812,4444.724523176725,88.01802062988746,4424.583028481374,True,8,True,85.96263984334887,False,False,False,1
11.5,4,False,0,0,3,0.0,False,79.56659290104078,238.69977870312235,79.56659290104079,249.38123838955826,True,0,True,62.345309597389566,True,False,False,1
28.41688359481726,1,False,5,1,56,0.08652032328209013,False,1128.7044476855574,5643.522238427787,99.35158982179072,5641.224348877138,True,10,True,97.59172956231043,False,True,False,0
11.079529395602393,4,False,0,0,6,0.06858823587134313,False,95.70279213500514,287.1083764050154,44.18421172291475,283.1458824568418,False,1,True,37.57556469653955,True,False,False,1
10.5,4,False,0,0,1,0.0,False,25.567559874688556,76.70267962406567,76.70267962406567,76.70267962406567,True,0,True,38.35133981203283,True,False,False,0
10.5,6,False,0,0,1,0.0,False,26.60775736112425,79.82327208337274,79.82327208337274,79.82327208337274,True,0,True,39.91163604168637,True,False,False,1
6.2651197535446945,4,False,0,0,3,0.029360030806913184,False,112.78691990757926,225.57383981515852,75.19127993838617,240.53199845965435,True,0,True,60.13299961491359,True,False,False,0
15.702141463158979,3,True,0,0,21,0.0,False,401.83517195000513,803.6703439000103,40.44924292771554,786.6341336568493,False,0,True,37.65550794288659,False,False,False,0
19.81075068172553,5,False,4,1,49,0.10272963016272409,False,1100.813303071683,4403.253212286732,88.20139945461958,4380.968380943031,True,10,True,86.03633122829842,False,False,False,0
11.0,6,False,0,0,2,0.0,False,55.69089853996849,167.07269561990546,83.53634780995273,181.34486956403322,True,0,True,60.44828985467774,True,False,False,1
14.5,3,False,0,0,7,0.25,False,165.85461953966848,663.4184781586739,94.774068308382,651.5903994233058,True,2,True,81.44879992791323,True,False,False,0
19.647338957180658,5,True,0,0,9,0.0,False,179.73816526070485,718.9526610428194,77.92565797377921,740.3346589967927,True,0,True,72.38372292989338,True,False,False,1
24.101736371248798,6,False,1,0,16,0.05815858580883138,False,302.5899731170959,1512.9498655854793,93.42246265038715,1516.948104975557,True,2,True,88.20859403961471,False,False,False,1
20.80138125411372,5,False,0,0,10,0.0,False,244.50940333896588,991.2381122860446,90.71257834101229,989.3296564077207,True,0,True,82.9558519461592,True,False,False,0
1.0,4,False,0,0,2,0.0,False,48.959444410927304,48.959444410927304,24.479722205463652,38.97846102796979,False,0,True,12.992820342656596,True,False,False,1
12.96886789663731,4,False,0,0,10,0.10620134699423871,False,272.94103287725176,818.8230986317553,77.3058998808222,816.4929825943962,True,1,True,70.45435999143959,True,False,False,0
4.583521928535126,6,False,0,0,1,0.22911951786621837,False,34.54373585535986,69.08747171071973,69.08747171071973,69.08747171071973,True,0,True,34.54373585535986,True,False,False,1
23.920164530126897,4,False,0,0,27,0.0011405067124728926,False,698.3555987483303,2095.066796244991,74.90958025638477,2064.104761037466,True,0,False,71.2519033676957,False,False,False,1
-1.7337410883431086,4,False,0,0,4,0.3733741088343109,False,97.25294596607405,97.25294596607405,24.313236491518513,96.47934249504674,False,1,False,19.295868499009348,True,False,False,1
12.5,4,True,0,0,15,0.0,False,149.34059626397269,298.68119252794537,19.912079501863023,291.3030584310681,False,0,True,18.206441151941757,False,False,True,0
11.814736443562833,4,False,0,0,13,0.0052932444696333625,False,496.29599848553875,992.5919969710775,71.29642169029947,920.3323083590224,True,0,False,61.708176102946496,False,False,False,1
25.31414124963275,6,False,0,0,15,0.03673712185491174,False,302.6379970641745,1513.1899853208724,96.94686837430223,1508.5153971614645,True,1,True,90.81239116339512,False,False,False,1
23.598092727403277,3,False,1,0,24,0.04661078043042606,False,544.5574756091571,2268.6321600114884,91.49863854691671,2167.584186712612,True,2,True,84.0092284405684,False,False,False,1
25.233888931022538,6,False,2,0,22,0.08661721388451238,False,407.8910409872616,2200.4251185701128,99.66990984177644,2274.6789370402166,True,4,True,98.472572566405,False,False,False,1
6.542264691455744,5,True,0,0,15,0.1869716913568032,True,368.35143525949377,736.7028705189875,49.03068590601258,679.7211720003958,False,2,True,42.413554387337925,False,False,True,1
12.870122491939323,5,False,1,0,12,0.24344390532302881,False,269.89291817768856,1079.5716727107542,86.08816168359975,1056.984286136562,True,4,True,78.04858092471156,False,False,False,1
16.215351389456185,4,False,0,0,5,0.05352702543932558,False,106.24315371085773,424.9726148434309,84.99452296868617,418.3119945126692,True,0,True,69.71866575211153,True,False,False,1
5.5,6,False,0,0,1,0.0,False,34.86399443370476,69.72798886740952,69.72798886740952,69.72798886740952,True,0,True,34.86399443370476,True,False,False,1
28.778383472860053,2,False,6,1,63,0.12368879149242343,False,1128.1132210293802,6768.679326176281,106.8515370115706,6884.037777681299,True,13,True,106.98143683871481,False,True,False,1
30.843334078005615,5,False,1,0,20,0.06376753403024427,False,336.7801798426162,2047.006929878054,102.16685404226135,1927.1669744980009,True,2,True,91.70597503410332,False,False,False,1
6.0,6,False,0,0,2,0.0,False,76.45877179336563,152.91754358673126,76.45877179336563,161.13756875547233,True,0,True,53.712522918490784,True,False,False,1
19.130425800573228,1,True,0,0,18,0.0,False,286.9265191855384,860.7795575566151,47.307668426188044,896.118540686016,False,0,False,46.654824626433076,False,False,False,0
18.0,5,False,0,0,6,0.0,False,131.39249876395326,525.569995055813,87.59499917596885,465.62930706419775,True,0,True,66.51847243774255,True,False,False,1
33.91589337164179,0,False,5,1,52,0.10425288005216456,True,745.4846622063326,5218.392635444328,102.1301023079104,5242.195815571344,True,11,False,100.76889800354252,False,True,False,0
13.059623091670353,6,False,0,0,19,0.14276727928730606,False,398.63634367046177,1195.9090310113854,64.98840481904664,1131.417755606049,True,3,True,58.25998986125185,False,False,False,1
5.5,3,True,0,0,1,0.0,False,9.896842575857812,19.793685151715625,19.793685151715625,19.793685151715625,False,0,False,9.896842575857812,True,False,True,0
5.5,4,False,0,0,1,0.0,False,22.175418184093843,44.350836368187686,44.350836368187686,44.350836368187686,False,0,False,22.175418184093843,True,False,False,1
17.391166300209733,6,False,1,0,12,0.0726245461515414,False,271.1618358985319,1084.6473435941275,84.96310593660235,1067.97892484578,True,2,True,77.59320325184636,False,False,False,1
22.823368576799712,4,False,6,1,63,0.1465251207461038,False,1137.7770668650949,6398.933230171623,101.7608640300784,6301.748942696008,True,16,True,98.58786885374009,False,True,False,1
17.5,6,False,0,0,5,0.0,False,105.66102392159557,422.6440956863823,84.52881913727646,402.60036704135723,True,0,True,67.10006117355954,True,False,False,1
14.0,3,True,0,0,8,0.0,False,227.19008151208578,681.5702445362573,85.19628056703216,627.5873000173092,True,0,False,69.73192222414546,True,False,False,0
10.5,4,False,0,0,1,0.0,False,16.61565556525644,49.846966695769325,49.846966695769325,49.846966695769325,False,0,False,24.923483347884662,True,False,False,1
26.954380853419327,1,False,7,1,71,0.13257804370250936,True,1251.9137552888753,7511.4825317332525,105.7955286159613,7683.805361069783,True,16,False,106.71951890374699,False,True,False,1
20.77420958149678,4,False,0,0,31,0.0,False,1129.2990556498396,2258.598111299679,71.62406047357672,2288.8558055614085,True,0,True,70.30739415789195,False,False,False,1
15.466768337111864,4,False,0,0,10,0.0,False,291.07906560341695,873.2371968102508,79.90210312094645,867.3867392932474,True,0,True,72.71109295420956,True,False,False,0
5.5,4,False,0,0,1,0.0,False,22.397465886144833,44.794931772289665,44.794931772289665,44.794931772289665,False,0,False,22.397465886144833,True,False,False,1
5.5,5,False,0,0,1,0.0,False,22.61877851907985,45.2375570381597,45.2375570381597,45.2375570381597,False,0,True,22.61877851907985,True,False,False,0
30.409799885789795,0,True,0,0,54,0.007268000761401362,True,555.4790354482751,1110.9580708965502,20.48384196687904,1038.7635137771108,False,0,False,18.792367275285184,False,False,True,0
27.7412650380208,3,False,5,1,41,0.16075588077132952,False,637.4587735624684,4606.744315964421,112.35961746254686,4549.80759310663,True,12,True,108.32875221682451,False,False,False,1
6.287991712168651,3,False,0,0,1,2.3030020719578372,False,22.37122411941792,89.48489647767168,89.48489647767168,89.48489647767168,True,4,True,44.74244823883584,True,False,False,0
33.74099596679769,3,False,6,1,65,0.09025509914030479,False,1153.7775515703493,6922.665309422095,105.71689637011792,6980.637283890608,True,12,True,105.00693889322922,False,True,False,1
17.43870192722594,4,False,0,0,14,0.09473157030536966,False,318.51835186025795,1274.0734074410318,91.00524338864514,1264.8936297641276,True,2,True,84.32624198427519,False,False,False,1
29.71831094386642,6,False,1,1,35,0.06308144242245084,False,693.8268216635995,3469.1341083179973,98.21145155711821,3409.0523538227985,True,3,True,93.84759856285548,False,False,False,1
28.171658247681897,4,False,4,1,51,0.08353311259706292,True,998.8655701794213,4994.327850897106,97.21173436683056,4942.504542240251,True,8,True,94.36096155464038,False,False,False,1
35.0,2,False,5,1,50,0.09803921568627451,True,781.1891321851357,5468.32392529595,109.366478505919,5566.498822702294,True,10,True,109.14703573926067,False,False,False,0
15.640951951594118,3,False,0,0,4,0.06795240242029413,False,85.61542882904352,342.4617153161741,85.61542882904352,370.8382437121829,True,0,False,74.16764874243658,True,False,False,0
42.55024800099711,0,False,6,1,67,0.09970442352354643,True,976.6857721932047,7813.4861775456375,116.61919667978562,7762.40946411483,True,12,False,114.15308035462985,False,True,False,0
29.506842827486977,4,False,4,1,42,0.09279156346135164,False,757.1860763738789,4447.549173639216,105.62944520679181,4514.376734386544,True,8,True,104.72322970770458,False,False,False,1
17.875610542568054,4,False,2,0,29,0.19354265766505052,False,540.7853853025597,2821.274846809319,96.65022645578887,2820.276405357984,True,8,False,93.45477287498936,False,False,False,1
15.265827909602583,6,False,0,0,2,0.06118100753311806,False,44.52507736829162,178.10030947316648,89.05015473658324,179.47484020268422,True,0,True,59.82494673422807,True,False,False,1
23.705051237303547,5,False,3,0,29,0.09789875111792525,False,542.9833219189585,2828.1635736065064,96.78871832047719,2845.709319920188,True,6,True,94.18858683290526,False,False,False,1
27.5,5,False,3,1,47,0.07393362380644038,False,981.8712467652231,4461.025338304047,93.35805228515926,4509.1021450423095,True,7,True,92.42363951217837,False,False,False,1
18.23306189622299,6,False,1,0,10,0.15379404781311387,False,199.28946457959756,996.4473228979878,99.64473228979878,1055.3461706260498,True,3,True,95.94056096600454,True,False,False,1
23.05436038029995,6,False,1,0,13,0.07142857142857142,False,257.662187318616,1313.990757276508,101.07621209819293,1359.4542528145269,True,2,True,97.10387520103764,False,False,False,1
14.104630395303733,4,False,0,0,9,0.22109609405994568,False,213.06622889215018,852.2649155686007,89.24888705127104,830.8074799258102,True,2,True,78.70260108265684,True,False,False,1
24.735217351343223,4,False,2,0,28,0.08039741478450986,False,480.4417568238452,2402.208784119226,88.0712289771727,2461.5632053578715,True,4,True,86.5477150428819,False,False,False,1
28.782383580018003,3,False,4,1,49,0.11201164288102279,False,862.8165452357401,5176.899271414441,104.20207261100809,5028.055338868633,True,10,False,99.2258468622526,False,False,False,1
34.94559084912923,4,False,0,0,27,0.0326842220769726,False,475.37669818247645,2852.2601890948586,103.8260787798839,2878.602795940659,True,1,True,101.12012402383066,False,False,False,1
30.634411552167606,2,False,4,1,54,0.08088955088170491,True,922.5402249889572,4842.51399855474,89.12794223916198,4832.651129603669,True,9,True,87.35922380615087,False,True,False,1
5.719242142423644,3,True,0,0,7,0.18226432542090865,False,72.87199260215347,145.74398520430694,20.040641404747454,142.65308132360022,False,1,False,17.243651879173193,True,False,True,0
32.494364548688665,1,False,6,1,64,0.09445835893317944,False,1131.5194468767272,6789.116681260363,105.10391371258376,6899.692017058162,True,12,False,105.20378701539451,False,True,False,1
29.744692767102336,3,False,5,1,61,0.09047110224265431,False,1184.4736298480834,6254.710739150073,101.9545041472904,6408.25217889854,True,11,True,102.76298149564015,False,True,False,1
31.533997488028668,4,False,4,1,58,0.07426490406253866,False,1151.6482775033373,5758.241387516687,97.97971818627775,5751.813189726432,True,8,True,96.25725557361673,False,True,False,0
5.5,6,False,0,0,1,0.0,False,9.767982527407279,19.535965054814557,19.535965054814557,19.535965054814557,False,0,True,9.767982527407279,True,False,True,1
23.486977950038305,3,False,2,0,26,0.12835216932525534,False,491.92287896201594,2647.168339817887,99.3645421508396,2657.6368690020977,True,6,False,96.13105330985543,False,False,False,0
10.5,4,False,0,0,1,0.0,False,28.454148862729788,85.36244658818936,85.36244658818936,85.36244658818936,True,0,True,42.68122329409468,True,False,False,0
25.985880706522565,2,False,5,1,56,0.10497237849198295,False,1089.729918907614,5448.64959453807,97.39281686141638,5404.7912279211705,True,11,False,94.87149115072332,False,False,False,1
16.496636953477417,5,False,0,0,6,0.05369153737580658,False,136.12248797071928,544.4899518828771,90.74832531381286,524.1375977503113,True,0,True,74.8767996786159,True,False,False,1
34.0,3,False,6,1,66,0.08955223880597014,False,1155.8043539450302,6934.826123670181,105.07312308591183,7121.088476237822,True,12,False,106.28490263041525,False,True,False,1
1.0,4,False,0,0,2,0.0,False,48.83923122902758,48.83923122902758,24.41961561451379,45.78328222002928,False,0,True,15.261094073343093,True,False,False,0
5.5,3,True,0,0,1,0.0,False,35.43456996911091,70.86913993822182,70.86913993822182,70.86913993822182,True,0,False,35.43456996911091,True,False,False,0
32.896478519268236,1,True,0,0,19,0.008908452670732037,False,327.9168545961118,1899.8307393992561,99.99109154732926,1896.329086202171,True,0,True,94.81645431010855,False,False,False,0
13.924863070728087,5,False,1,0,12,0.20425678805772152,False,272.68769988154,1090.75079952616,86.25459292620393,1056.4889667655727,True,3,True,77.4323485441478,False,False,False,1
-1.684965802165474,6,False,0,0,1,1.7962414505413684,False,37.319436217581206,74.63887243516241,74.63887243516241,74.63887243516241,True,3,True,37.319436217581206,True,False,False,1
5.5,6,False,0,0,1,0.0,False,34.549785160840074,69.09957032168015,69.09957032168015,69.09957032168015,True,0,True,34.549785160840074,True,False,False,1
33.000665991993756,2,False,5,1,55,0.10987002018729997,False,893.0168578359508,5947.486516023305,107.81196111030373,5890.765781649073,True,11,True,104.87297933014007,False,False,False,0
22.275008244900498,1,False,1,0,47,0.04103514122023347,True,568.4286374889045,1136.857274977809,34.01864324973608,1101.6200741829068,True,3,False,31.76120522835395,False,False,True,0
23.5,5,False,0,0,7,0.0,False,139.28494894327508,696.4247447163755,99.48924924519649,673.2408602719175,True,0,True,84.15510753398969,True,False,False,1
33.227192888499694,3,False,6,1,66,0.092645364863434,False,1147.7689932407563,6886.6139594445385,103.34998829031329,6887.61359644425,True,12,True,101.83834331913955,False,True,False,1
21.46030310078904,4,False,1,0,16,0.13723223331213186,False,305.2839568716563,1526.4197843582817,93.58802683891288,1550.3929088371594,True,3,True,89.56700218395079,False,False,False,1
21.652440688538636,4,False,2,0,21,0.1020224022399407,False,410.6213733356697,2053.1068666783485,95.73762066982525,1895.4681947287272,True,4,True,84.46820912829745,False,False,False,1
30.45463292535822,1,False,3,1,33,0.08823529411764706,False,554.838578724251,3422.415028865368,103.70954632925358,3446.7713283116595,True,6,True,101.3756273032841,False,False,False,1
9.77856383557491,5,False,0,0,2,0.2035726940708481,False,30.679946360762777,92.03983908228834,46.01991954114417,95.26784575336237,False,0,True,31.75594858445412,True,False,False,0
34.87486245199171,2,False,4,1,58,0.08103871842376394,False,1008.6567153707615,6051.940292224569,104.3437981418029,6175.430381955069,True,9,True,104.66831155856049,False,False,False,1
22.69060653185498,4,False,0,0,7,0.1618786936290044,False,123.17889486749556,660.1480622083069,85.87761119721927,664.3180808706265,True,1,False,76.44927379445747,True,False,False,1
22.838412432686606,6,False,0,0,26,0.009801297293531753,False,756.7484000148454,2270.2452000445364,84.90597446499703,2278.503812360117,True,0,True,82.16421059711415,False,False,False,1
5.5,6,False,0,0,1,0.0,False,34.808450776380155,69.61690155276031,69.61690155276031,69.61690155276031,True,0,True,34.808450776380155,True,False,False,1
10.482168506972965,6,False,0,0,11,0.02643718163706582,False,227.8446505520919,455.6893011041838,42.57643496696222,444.6010118011784,True,0,True,37.54695790717302,True,False,False,1
12.387899027421387,6,False,0,0,1,0.3890126215723266,False,23.44576837367453,93.78307349469812,93.78307349469812,93.78307349469812,True,1,True,46.89153674734906,True,False,False,1
10.597871672673046,5,True,0,0,11,0.0,False,147.59234116005965,295.1846823201193,27.198726142040513,290.89778779495464,False,0,True,24.479750311992326,True,False,True,0
0.5,3,True,0,0,1,0.0,False,24.734297158007713,24.734297158007713,24.734297158007713,24.734297158007713,False,0,False,12.367148579003857,True,False,False,0
22.95580752650774,6,False,0,0,25,0.0,False,698.4621311895273,2095.386393568582,80.88005527203343,2084.791742654252,True,0,True,77.47178850274369,False,False,False,1
27.859986129369837,2,False,1,0,20,0.05994456287075177,False,330.87860303620323,1814.165172633782,92.08824768500396,1844.5439597751724,True,2,False,89.1304630362308,False,False,False,0
34.57843049656046,2,False,6,1,69,0.08896745389555481,True,1205.9909455383658,7235.945673230195,104.47885137793266,7268.38318708282,True,12,True,103.46928993408092,False,True,False,1
12.958769811226778,4,False,0,0,6,0.07095672169958159,False,82.40492825502025,276.50624160388753,46.1960817922872,299.76357608473006,False,1,True,43.02339385595925,True,False,False,0
32.577872731983476,4,False,0,1,49,0.019377018144132178,False,1380.9921176256917,4142.9763528770745,84.49688509072067,4250.529620829557,True,0,True,84.96031228392388,False,False,False,0
14.759576449275048,5,False,0,0,1,1.1106353260874262,False,20.118179663041985,94.45191528985501,94.45191528985501,94.45191528985501,True,2,True,47.225957644927504,True,False,False,0
33.36529438450214,1,False,5,1,64,0.09043809225350401,True,815.6079562175111,4861.084001814615,75.47352807748928,4820.737653247609,True,11,True,73.70604299773869,False,True,False,1
22.912671953411227,6,False,2,0,24,0.10165706891148008,False,486.96651381919,2434.83256909595,100.4949110787578,2447.042451673099,True,4,True,96.98778017459755,False,False,False,1
2.960380099311183,4,False,0,0,5,0.37830165839073476,False,173.05094419563244,346.1018883912649,69.22037767825297,319.98471976763307,True,2,True,53.33078662793884,True,False,False,1
5.5,5,False,0,0,1,0.0,False,22.87213314152135,45.7442662830427,45.7442662830427,45.7442662830427,False,0,True,22.87213314152135,True,False,False,0
17.5,4,False,1,0,11,0.24675172327823913,False,211.7814949339999,1058.9074746699996,96.26431587909087,1217.5030622448792,True,4,False,101.4585885204066,True,False,False,1
10.5,6,False,0,0,1,0.0,False,19.183098391302643,57.549295173907936,57.549295173907936,57.549295173907936,False,0,True,28.774647586953968,True,False,False,1
18.316103486565638,6,False,0,0,15,0.1211352546577852,False,352.5926852952441,1410.3707411809764,90.03283399419506,1429.384266646755,True,2,True,85.79709456394018,False,False,False,1
29.35728284564817,4,False,1,0,23,0.07608690216671052,False,411.39848213536686,2468.390892812201,103.30217880499606,2495.352533267841,True,3,True,100.2366308293647,False,False,False,1
16.440590944670177,6,False,0,0,4,0.0,False,91.73095663494857,354.1021709916348,88.5255427479087,373.4401540279338,True,0,True,74.68803080558675,True,False,False,1
26.361482835733884,6,False,0,0,15,0.019134742256573398,False,302.9551919445366,1514.7759597226827,98.93681738789438,1506.3758279212864,True,0,True,92.34121283894704,False,False,False,1
31.861050300440382,4,False,0,0,6,0.03961564172381282,False,95.70044243028943,659.0731709557787,106.23555314054732,667.662344167213,True,0,False,92.61544605757774,True,False,False,1
35.01729046925549,3,False,5,1,58,0.10162436406141825,False,882.0824321193038,6174.577024835127,106.45115269795036,6146.261321051956,True,11,True,104.16713377958696,False,False,False,1
14.5,6,False,0,0,9,0.0,False,251.2619358458045,753.7858075374135,83.75397861526817,792.4457840167701,True,0,True,79.244578401677,True,False,False,1
35.387821630611924,5,False,2,1,43,0.0637118351953377,False,735.6628369695117,4413.97702181707,101.44198975040743,4405.177327946688,True,5,True,98.98696666836612,False,False,False,0
7.24900873610909,5,False,0,0,4,0.0,False,138.75654234168002,277.51308468336003,63.825376355607304,243.6398496200927,True,0,True,45.017028302461355,True,False,False,1
15.0,4,False,0,0,10,0.0,False,285.8721626685704,857.6164880057112,85.76164880057112,844.2787973398395,True,0,True,76.7526179399854,True,False,False,0
15.466372043016316,4,False,0,0,10,0.0,False,294.42685161302563,883.2805548390769,80.819465591345,894.1021539789575,True,0,True,74.94430058321835,True,False,False,1
24.671148884496624,1,True,0,0,21,0.025311449819111924,False,303.20397963055234,1212.8159185222094,58.10669373199501,1191.9014929644577,True,0,True,54.4210698387921,False,False,False,1
11.5,6,False,0,0,3,0.0,False,80.39789596286325,241.19368788858975,80.39789596286326,224.06993298340078,True,0,True,56.017483245850194,True,False,False,1
15.5,5,False,0,0,1,0.0,False,22.675251028146526,90.7010041125861,90.7010041125861,90.7010041125861,True,0,True,45.35050205629305,True,False,False,0
5.5,6,False,0,0,1,0.0,False,34.81870459780122,69.63740919560244,69.63740919560244,69.63740919560244,True,0,True,34.81870459780122,True,False,False,1
0.5,5,False,0,0,1,0.0,False,25.29033325265134,25.29033325265134,25.29033325265134,25.29033325265134,False,0,True,12.64516662632567,True,False,False,0
24.635813831942166,5,False,6,1,61,0.15213053361336962,True,1074.6072682486645,6447.643609491987,105.6990755654424,6302.313480325487,True,15,True,101.65021742460463,False,True,False,1
20.009486810391373,4,False,0,0,18,0.05250675249485034,False,405.001067266169,1620.004269064676,90.00023717025978,1527.5525434018557,True,1,True,80.3975022843082,False,False,False,1
10.5,4,False,0,0,1,0.0,False,16.312131458803663,48.93639437641099,48.93639437641099,48.93639437641099,False,0,False,24.468197188205494,True,False,False,1
11.6614033074388,6,False,0,0,1,0.47982458657015015,False,23.384978073321268,93.53991229328507,93.53991229328507,93.53991229328507,True,1,True,46.769956146642535,True,False,False,1
5.5,6,False,0,0,1,0.0,False,37.75723830359892,75.51447660719784,75.51447660719784,75.51447660719784,True,0,True,37.75723830359892,True,False,False,1
22.256089042690785,3,False,6,1,54,0.12441633578629151,True,1022.6186356435538,5228.351155719707,96.07806004355331,5164.537325432227,True,12,False,93.17867889791214,False,True,False,1
10.5,4,False,0,0,1,0.0,False,26.947757411083792,80.84327223325138,80.84327223325138,80.84327223325138,True,0,True,40.42163611662569,True,False,False,1
19.121920722136686,4,True,0,0,24,0.0,False,794.578700239744,1816.5146430403374,73.79737193441774,1769.1160914529933,True,0,True,69.02564420111743,False,False,False,0
12.5,3,True,0,0,15,0.0,False,146.0676870909275,292.135374181855,19.475691612123665,291.03009399139813,False,0,False,18.189380874462383,False,False,True,0
13.0,4,False,0,0,6,0.0,False,100.29778441018233,300.89335323054695,50.148892205091165,276.33005969164105,False,0,False,39.47572281309158,True,False,False,1
21.002223913682833,5,False,1,0,3,0.343611005394823,False,49.1220278940657,294.7321673643942,98.24405578813139,306.57349410103114,True,2,True,76.64337352525779,True,False,False,1
35.0,3,False,5,1,49,0.10647664572426735,True,756.0751951741141,5536.111554948079,112.34613235715679,5512.349890116558,True,10,True,109.5898932166317,False,False,False,0
10.50811817200727,4,False,0,0,10,0.20944958718850615,False,270.7772609040345,812.3317827121035,79.50348273700817,819.604521808069,True,2,True,73.05982778399346,True,False,False,1
-4.5,6,False,0,0,1,2.5,False,34.6,69.2,69.2,69.2,True,5,True,34.6,True,False,False,1
16.678233067817864,6,False,0,0,1,0.0,False,13.490489103551033,56.789715776967,56.789715776967,56.789715776967,False,0,True,28.3948578884835,True,False,False,1
5.5,5,False,0,0,1,0.0,False,35.806187154243204,71.61237430848641,71.61237430848641,71.61237430848641,True,0,True,35.806187154243204,True,False,False,1
21.88115131225048,6,False,0,0,13,0.0,False,313.5741175614363,1254.2964702457452,91.20979609014492,1191.532779996322,True,0,True,80.8318775582519,False,False,False,1
13.0,6,False,0,0,6,0.0,False,168.58318594993702,505.749557849811,84.2915929749685,474.3295580555257,True,0,True,67.76136543650367,True,False,False,1
11.395842046931413,6,False,0,0,12,0.11958851826152174,False,320.96223770495567,962.886713114867,75.05739373058746,938.2325551617985,True,2,True,67.84654027601442,False,False,False,1
5.5,4,False,0,0,1,0.0,False,10.080976310001816,20.161952620003632,20.161952620003632,20.161952620003632,False,0,False,10.080976310001816,True,False,True,1
5.5,3,True,0,0,1,0.0,False,10.085915116232183,20.171830232464366,20.171830232464366,20.171830232464366,False,0,False,10.085915116232183,True,False,True,0
24.19386820611023,3,True,1,0,19,0.08923057830207594,False,365.09507586381335,1944.3475974161317,99.09430963023392,1860.0114458939488,True,3,True,90.26000379977967,False,False,False,0
27.575768309501083,3,True,5,1,68,0.075168108423336,False,1571.7509731882096,6031.957641194521,88.70525942933119,6067.706608466444,True,10,True,87.9377769342963,False,True,False,1
6.206531746720547,3,True,0,0,2,0.0,False,45.40105793451041,90.80211586902082,39.267065056910184,87.47405715277587,False,0,False,26.001525521879607,True,False,False,0
17.0,4,False,2,0,20,0.09523809523809523,False,444.3714255698323,1777.4857022793292,88.87428511396645,1795.7260724134026,True,4,True,85.51076535301918,False,False,False,1
5.5,3,True,0,0,1,0.0,False,22.200233021073355,44.40046604214671,44.40046604214671,44.40046604214671,False,0,False,22.200233021073355,True,False,False,0
4.229809498794296,4,False,0,0,3,0.756730167068568,False,41.18628477200278,110.25807620048228,36.75269206682743,105.05095250602852,False,3,False,26.26273812650713,True,False,False,1
16.0,4,False,0,0,2,0.0,False,27.25962371672932,109.03849486691728,54.51924743345864,105.13838654943613,False,0,False,35.04612884981204,True,False,False,1
34.085205999934146,5,False,1,1,36,0.026964991666758132,False,694.8539794198308,3474.2698970991537,96.27027150031282,3418.8132259474105,True,2,True,92.14304935066252,False,False,False,1
13.5,4,False,0,0,7,0.0,False,115.7222035314126,347.1666105942378,49.595230084891114,345.6213805093467,False,0,True,43.20267256366834,True,False,False,0
18.11443773124175,5,False,2,0,22,0.08612726281708877,False,528.6314388088258,2114.525755235303,95.17797817448474,2102.827833916692,True,4,True,90.5276341222897,False,False,False,1
29.709444369336723,4,False,3,1,39,0.09328339337602749,False,536.5961744926655,3219.577046955993,86.56226961383948,3219.583631111755,True,7,True,84.26827490601357,False,False,False,1
16.107726852829074,3,True,0,0,22,0.0,False,823.3177308316473,1646.6354616632946,74.15222823849314,1697.968388165982,True,0,False,73.18795315321172,False,False,False,0
11.929139520015463,4,False,0,0,2,0.3097131733384876,False,28.167667183865216,110.10079532802165,55.05039766401082,113.4031453599884,False,1,False,37.801048453329464,True,False,False,1
15.5,6,False,0,0,1,0.0,False,22.436119215384284,89.74447686153714,89.74447686153714,89.74447686153714,True,0,True,44.87223843076857,True,False,False,1
22.11070986488678,6,False,0,0,8,0.052480281530922775,False,151.14214197297736,755.7107098648868,94.46383873311085,757.7759337497972,True,0,True,84.19732597219969,True,False,False,1
26.39418205071507,3,True,0,0,32,0.0,False,939.6536902990355,2818.9610708971063,85.97010948621562,2727.7956029809898,True,0,True,80.73122922286713,False,False,False,0
34.469417766492185,4,False,0,0,19,0.0004368890501116607,False,327.14138730541885,1962.848323832513,103.14949172223653,2012.515632820853,True,0,True,100.48229999550182,False,False,False,0
