customerID,numAdminTickets,numTechTickets,support_frustration_score,high_value_churn_flag
5908-QMGOE,0,0,0,0
1197-BVMVG,0,0,0,0
5406-KGRMX,0,0,0,0
8481-YYXWG,0,0,0,0
5968-HYJRZ,0,0,0,0
5198-EFNBM,0,0,0,0
7516-GMHUV,0,0,0,0
7140-ADSMJ,0,0,0,0
2230-XTUWL,0,0,0,0
7706-YLMQA,1,0,1,0
2585-KTFRE,0,0,0,0
7994-UYIVZ,0,0,0,0
2609-IAICY,0,0,0,0
1740-CSDJP,0,0,0,0
7717-BICXI,0,0,0,0
6559-RAKOZ,0,0,0,0
2636-OHFMN,0,0,0,0
4716-MRVEN,0,0,0,0
2143-LJULT,0,0,0,0
1323-OOEPC,1,6,13,1
3200-MNQTF,0,0,0,0
6164-HXUGH,0,0,0,0
5630-IXDXV,1,0,1,0
0320-DWVTU,0,0,0,0
9135-MGVPY,0,0,0,0
1212-GLHMD,2,0,2,0
7878-JGDKK,0,0,0,0
1088-AUUZZ,0,0,0,0
0397-GZBBC,0,4,8,1
6614-YWYSC,0,1,2,0
9588-OZDMQ,0,0,0,0
7641-EUYET,0,5,10,1
6476-EPYZR,0,0,0,0
9921-ZVRHG,5,1,7,0
1174-FGIFN,2,0,2,0
6620-HVDUJ,0,1,2,0
4701-MLJPN,0,0,0,0
1032-MAELW,0,0,0,0
7641-TQFHN,0,3,6,0
1552-TKMXS,0,0,0,0
9206-GVPEQ,0,0,0,0
8622-ZLFKO,4,0,4,0
1596-BBVTG,0,0,0,0
6188-UXBBR,0,0,0,0
2333-KWEWW,0,0,0,0
5702-SKUOB,0,0,0,0
1134-YWTYF,0,0,0,0
6061-GWWAV,0,0,0,0
0679-TDGAK,0,0,0,0
6585-WCEWR,0,0,0,0
9067-YGSCA,0,0,0,0
9067-SQTNS,0,0,0,0
8433-WXGNA,0,0,0,0
1776-SPBWV,0,0,0,0
8735-SDUFN,0,0,0,0
9668-PUGNU,0,6,12,0
9405-GPBBG,0,0,0,0
1926-QUZNN,0,0,0,0
3707-GNWHM,0,0,0,0
7016-NVRIC,0,0,0,0
5829-NVSQN,0,0,0,0
9565-AXSMR,0,1,2,0
8922-LIEGH,0,2,4,0
8869-LIHMK,0,0,0,0
8245-UMPYT,4,0,4,0
5186-SAMNZ,0,0,0,0
0447-RXSGD,0,0,0,0
4927-WWOOZ,0,0,0,0
5788-YPOEG,0,0,0,0
5373-SFODM,0,0,0,1
0661-KBKPA,0,0,0,0
9081-WWXKP,0,0,0,0
0784-ZQJZX,0,0,0,0
3133-PZNSR,0,0,0,0
5766-ZJYBB,0,0,0,0
8931-GJJIQ,0,0,0,0
4277-PVRAN,0,0,0,0
0022-TCJCI,0,5,10,0
0722-SVSFK,2,0,2,0
3612-YVGSJ,0,0,0,0
9825-YCXWZ,0,0,0,0
5397-NSKQG,5,4,13,0
8565-HBFNN,0,0,0,0
2000-DHJUY,0,0,0,0
0203-HHYIJ,0,0,0,0
8670-ERCJH,0,0,0,0
7758-UJWYS,4,0,4,0
2050-ONYDQ,0,0,0,0
7055-JCGNI,0,0,0,0
0739-UUAJR,1,0,1,0
4826-DXMUP,4,0,4,0
0952-KMEEH,0,0,0,0
7285-KLOTR,0,0,0,0
0654-PQKDW,0,0,0,0
7175-NTIXE,5,0,5,0
7963-SHNDT,0,0,0,0
9796-BPKIW,0,0,0,0
0188-GWFLE,0,0,0,0
8129-GMVGI,2,0,2,0
2882-DDZPG,4,0,4,0
3547-LQRIK,0,0,0,0
9137-NOQKA,0,0,0,0
5843-TTHGI,0,0,0,0
1849-RJYIG,0,0,0,0
8868-GAGIO,0,0,0,0
4061-UKJWL,0,0,0,0
5380-XPJNZ,5,0,5,0
8263-QMNTJ,0,0,0,0
8178-EYZUO,0,2,4,1
3230-JCNZS,0,0,0,0
0277-ORXQS,0,0,0,0
5130-IEKQT,0,3,6,0
3230-WYKIR,5,1,7,0
7996-BPXHY,0,0,0,0
3227-WLKLI,0,0,0,0
0407-BDJKB,0,5,10,1
2266-FUBDZ,0,0,0,0
8237-ULIXL,0,0,0,0
9600-UDOPK,0,3,6,0
8216-AZUUZ,2,3,8,0
9153-BTBVV,0,0,0,0
4074-SJFFA,0,0,0,0
3269-ATYWD,1,1,3,1
5186-PEIZU,0,0,0,0
1074-AMIOH,0,0,0,0
4910-GMJOT,0,0,0,0
0354-WYROK,0,5,10,1
4361-FEBGN,0,0,0,0
7748-UMTRK,0,0,0,0
0380-ZCSBI,0,0,0,0
7145-FEJWU,0,0,0,0
6463-MVYRY,1,0,1,0
3969-JQABI,0,3,6,0
9624-EGDEQ,0,0,0,0
1051-EQPZR,0,0,0,0
5849-ASHZJ,0,0,0,0
5780-INQIK,0,0,0,0
7576-OYWBN,0,0,0,0
4526-ZJJTM,0,0,0,0
8384-FZBJK,0,0,0,0
3750-RNQKR,0,0,0,0
0962-CQPWQ,0,0,0,0
3096-YXENJ,0,0,0,0
1265-BCFEO,0,0,0,0
5837-LXSDN,0,0,0,0
5945-AZYHT,0,3,6,0
8325-QRPZR,0,0,0,0
6384-VMJHP,0,0,0,0
2262-SLNVK,5,0,5,0
7730-CLDSV,3,0,3,0
1135-HIORI,1,0,1,0
0164-APGRB,0,0,0,0
6481-ESCNL,0,0,0,0
1790-NESIO,0,0,0,0
1550-EENBN,0,0,0,0
5539-TMZLF,0,0,0,0
4323-SADQS,0,0,0,0
4446-BZKHU,4,6,16,1
5202-IVJNU,0,0,0,0
5976-JCJRH,0,0,0,0
8198-RKSZG,4,0,4,0
0137-OCGAB,5,0,5,0
3351-NQLDI,0,8,16,1
9297-EONCV,4,0,4,0
7593-JNWRU,0,0,0,0
4588-YBNIB,0,0,0,0
1069-QJOEE,0,0,0,0
3336-JORSO,0,3,6,1
7799-DSEWS,4,0,4,0
8766-PAFNE,0,0,0,0
5315-CKEQK,0,2,4,0
3130-ICDUP,5,0,5,0
0820-FNRNX,0,0,0,0
0880-FVFWF,0,0,0,0
4611-ANLQC,0,0,0,0
4213-HKBJO,0,0,0,0
2792-LSHWX,0,0,0,0
5028-GZLDO,0,0,0,0
0014-BMAQU,0,0,0,0
6861-XWTWQ,0,0,0,0
9018-PCIOK,0,0,0,0
4837-QUSFT,0,0,0,0
6877-TJMBR,0,0,0,0
9953-ZMKSM,0,0,0,0
0907-HQNTS,3,0,3,0
7665-NKLAV,0,0,0,0
6769-DCQLI,0,6,12,1
2433-KMEAS,5,0,5,0
4391-LNRXK,0,0,0,0
8250-ZNGGW,1,0,1,0
2195-ZRVAX,1,3,7,1
3550-SAHFP,3,2,7,0
2011-TRQYE,0,3,6,0
8562-GHPPI,0,0,0,0
5893-PYOLZ,0,4,8,0
4986-MXSFP,0,0,0,0
6131-FOYAS,0,0,0,0
3027-YNWZU,0,0,0,0
5609-IMCGG,4,0,4,0
4873-ILOLJ,4,2,8,0
4727-MCYZG,0,0,0,0
9481-WHGWY,0,0,0,0
2725-KXXWT,0,0,0,0
9565-DJPIB,0,2,4,0
4328-VUFWD,0,0,0,0
3301-LSLWQ,0,0,0,0
7473-ZBDSN,0,0,0,0
3166-PNEOF,1,0,1,0
5639-NTUPK,0,0,0,0
8780-YRMTT,0,0,0,0
8348-HFYIV,0,0,0,0
5140-FOMCQ,0,1,2,0
6242-SGYTS,1,0,1,0
8166-ORCHU,0,0,0,0
8414-OOEEL,0,0,0,0
8454-AATJP,0,0,0,0
6849-WLEYG,0,0,0,0
4659-NZRUF,0,1,2,0
4531-AUZNK,0,0,0,0
4191-XOVOM,2,0,2,0
2150-OEGBV,0,0,0,0
8429-XIBUM,0,2,4,0
1855-CFULU,0,0,0,0
4878-BUNFV,5,0,5,0
1872-EBWSC,2,0,2,0
2608-BHKFN,0,0,0,0
7026-YMSBE,0,0,0,0
7341-LXCAF,0,0,0,0
6997-UVGOX,5,0,5,0
9674-EHPPG,0,0,0,0
9462-MJUAW,0,0,0,0
8128-YVJRG,5,0,5,0
5440-VHLUL,4,0,4,0
5781-BKHOP,5,0,5,0
4283-FUTGF,0,0,0,0
5213-TWWJU,4,0,4,0
1569-TTNYJ,0,0,0,0
8628-MFKAX,3,0,3,0
2397-BRLOM,0,0,0,0
7629-WIXZF,0,0,0,0
5445-GLVOT,0,0,0,0
3976-HXHCE,0,0,0,0
2466-NEJOJ,2,0,2,0
0254-KCJGT,0,0,0,0
5472-CVMDX,0,0,0,0
6461-SZMCV,0,0,0,0
8150-QUDFX,0,0,0,0
9508-ILZDG,0,0,0,0
2346-DJQTB,0,0,0,0
1697-LYYYX,0,0,0,0
1942-OQFRW,1,0,1,0
4749-VFKVB,0,0,0,0
9640-ZSLDC,0,0,0,0
4231-LZUYM,0,0,0,0
7598-UAASY,1,0,1,0
7938-OUHIO,0,0,0,0
8510-AWCXC,5,1,7,0
6128-AQBMT,4,0,4,0
3594-BDSOA,0,0,0,0
0431-APWVY,0,2,4,0
5133-VRSAB,0,0,0,0
5996-DAOQL,0,0,0,0
6838-YAUVY,0,0,0,0
0484-JPBRU,4,0,4,0
7883-ROJOC,0,0,0,0
0244-LGNFY,0,0,0,0
7274-CGTOD,0,0,0,0
4295-YURET,0,0,0,0
3426-NIYYL,0,0,0,0
8225-BTJAU,0,0,0,0
4635-EJYPD,0,0,0,0
1866-ZSLJM,0,0,0,0
4636-TVXVG,0,0,0,0
4236-UJPWO,0,0,0,0
9392-XBGTD,0,0,0,0
3387-VATUS,0,0,0,0
6402-SSEJG,0,0,0,0
1143-NMNQJ,0,0,0,0
1169-SAOCL,0,0,0,0
1110-KYLGQ,1,0,1,0
9929-PLVPA,3,0,3,0
3518-PZXZQ,0,0,0,0
2371-JUNGC,5,0,5,0
7693-QPEFS,0,0,0,0
0924-BJCRC,0,0,0,0
5074-FBGHB,0,0,0,0
2351-BKRZW,0,0,0,0
4455-BFSPD,5,0,5,0
0415-MOSGF,2,0,2,0
1724-BQUHA,0,0,0,0
3948-KXDUF,5,0,5,0
2323-ARSVR,0,0,0,0
0815-MFZGM,2,0,2,0
4826-XTSOH,0,0,0,0
5480-XTFFL,0,0,0,0
8295-FHIVV,1,0,1,0
2495-INZWQ,0,0,0,0
9086-YJYXS,0,0,0,0
1179-INLAT,0,0,0,0
7909-FIOIY,0,0,0,0
4139-SUGLD,0,0,0,0
6857-VWJDT,0,0,0,0
6351-SCJKT,0,0,0,0
5468-BPMMO,0,0,0,0
5624-BQSSA,0,0,0,0
0197-PNKNK,0,0,0,0
2439-QKJUL,0,0,0,0
1194-SPVSP,0,0,0,0
9534-NSXEM,0,0,0,0
2408-WITXK,0,0,0,0
8929-KSWIH,0,0,0,0
2250-IVBWA,0,0,0,0
1810-MVMAI,2,0,2,0
9506-UXUSK,3,0,3,0
1229-RCALF,0,0,0,0
3572-UOLYZ,0,0,0,0
1429-UYJSV,0,0,0,0
5577-OTWWW,0,0,0,0
6100-QQHEB,0,1,2,0
6366-XIVKZ,0,0,0,0
3470-OBUET,0,0,0,0
2770-NSVDG,0,0,0,0
9375-MHRRS,0,0,0,0
2634-HCZGT,0,0,0,1
7503-QQRVF,0,0,0,0
4860-YZGZM,4,0,4,0
6599-GZWCM,0,0,0,0
2691-NZETQ,0,0,0,0
4404-HIBDJ,0,2,4,0
5533-NHFRF,0,0,0,0
7037-MTYVW,0,0,0,0
4760-THGOT,0,0,0,0
7295-JOMMD,0,1,2,0
4016-BJKTZ,1,0,1,0
6584-VQMYT,0,0,0,0
9838-BFCQT,2,0,2,0
2790-XUYMV,0,0,0,0
0581-MDMPW,0,0,0,0
5013-SBUIH,0,5,10,1
1023-BQXZE,0,0,0,0
9163-GHAYE,0,0,0,0
3904-UKFRE,0,0,0,0
5353-WILCI,0,0,0,0
0709-TVGUR,0,0,0,0
0058-EVZWM,0,0,0,0
6023-YEBUP,0,0,0,0
7209-JCUDS,0,3,6,0
7009-PCARS,0,0,0,0
0519-DRGTI,0,0,0,0
1017-FBQMM,0,0,0,0
3001-CBHLQ,0,3,6,1
1985-MBRYP,0,2,4,0
6158-DWPZT,0,0,0,0
9372-TXXPS,0,0,0,0
3259-QMXUN,0,0,0,0
1015-JPFYW,0,0,0,0
6645-MXQJT,0,0,0,0
4360-QRAVE,0,0,0,0
8433-WPJTV,0,0,0,0
5804-JMYIO,0,0,0,0
3763-GCZHZ,0,5,10,1
6484-LATFU,0,0,0,0
7599-NTMDP,0,4,8,0
0772-GYEQQ,0,0,0,0
0536-ACXIP,0,0,0,0
0936-NQLJU,0,0,0,0
4831-EOBFE,0,2,4,0
1575-KRZZE,3,0,3,0
3251-YMVWZ,0,0,0,0
4102-OQUPX,2,0,2,0
9170-GYZJC,0,5,10,1
4884-LEVMQ,0,0,0,0
8857-CUPFQ,0,0,0,0
7610-TVOPG,0,0,0,0
3638-DIMPH,0,0,0,0
1845-ZLLIG,0,0,0,0
8559-WNQZS,0,0,0,0
3999-QGRJH,0,0,0,0
1699-UOTXU,0,0,0,0
2454-RPBRZ,4,1,6,0
0635-WKOLD,0,0,0,0
5993-JSUWV,0,0,0,0
4518-FZBSX,0,0,0,0
5387-ASZNZ,0,0,0,0
6988-CJEYV,0,0,0,0
2002-MZHWP,0,0,0,0
3097-FQTVJ,5,0,5,0
5465-BUBFA,0,0,0,0
7299-GNVPL,0,0,0,0
9743-DQKQW,2,0,2,0
1215-VFYVK,0,0,0,0
9371-BITHB,0,0,0,0
2265-CYWIV,0,1,2,0
9093-FPDLG,0,0,0,0
0541-FITGH,0,0,0,0
6985-HAYWX,0,0,0,0
7508-KBIMB,0,0,0,0
6838-HVLXG,3,0,3,0
2277-DJJDL,4,0,4,0
1897-OKVMW,0,0,0,0
5485-ITNPC,0,0,0,0
0233-FTHAV,0,0,0,0
4644-PIZRT,0,0,0,0
8922-NPKBJ,0,0,0,0
2740-TVLFN,4,0,4,0
7771-CFQRQ,1,0,1,0
9512-PHSMG,2,0,2,0
6963-EZQEE,0,0,0,0
2452-KDRRH,0,0,0,0
2004-OCQXK,0,0,0,0
5027-QPKTE,0,0,0,0
4146-SVFUD,0,0,0,0
1564-HJUVY,1,0,1,0
3617-XLSGQ,0,0,0,0
7517-LDMPS,0,0,0,0
7244-KXYZN,0,0,0,0
5226-NOZFC,0,0,0,0
2672-HUYVI,0,0,0,0
1400-WIVLL,0,0,0,0
7508-MYBOG,0,0,0,0
8148-NLEGT,2,0,2,0
0148-DCDOS,0,2,4,0
8347-GDTMP,0,0,0,0
9992-RRAMN,0,0,0,0
6746-WAUWT,0,0,0,0
0310-MVLET,0,8,16,1
0428-IKYCP,0,0,0,0
4550-VBOFE,0,7,14,1
2187-PKZAY,4,0,4,0
4003-OCTMP,0,0,0,0
6652-YFFJO,0,0,0,0
7225-IILWY,1,0,1,0
5248-RPYWW,0,0,0,0
7923-IYJWY,0,0,0,0
3170-GWYKC,5,0,5,0
5696-QURRL,5,0,5,0
7409-KIUTL,3,0,3,0
9830-ECLEN,2,4,10,0
1732-VHUBQ,0,0,0,1
0495-RVCBF,0,0,0,0
2668-TZSPS,0,0,0,0
7854-EDSSA,0,2,4,0
8869-TORSS,0,4,8,0
7446-SFAOA,0,0,0,0
9522-ZSINC,0,0,0,0
8234-GSZYK,0,0,0,0
6505-OZNPG,0,0,0,0
6164-HAQTX,0,0,0,0
0679-IDSTG,0,0,0,0
7765-LWVVH,0,0,0,0
1658-TJVOA,0,0,0,0
0953-LGOVU,3,0,3,0
2115-BFTIW,0,0,0,0
4692-NNQRU,0,1,2,0
7742-MYPGI,0,0,0,0
0611-DFXKO,0,2,4,0
7780-OTDSO,0,2,4,0
9619-GSATL,0,0,0,0
5622-UEJFI,0,0,0,0
9747-DDZOS,0,0,0,0
0674-DGMAQ,0,0,0,0
6203-HBZPA,0,0,0,0
0484-FFVBJ,0,0,0,0
0301-FIDRB,0,0,0,0
4139-JPIAM,0,0,0,0
2181-TIDSV,0,0,0,0
2761-XECQW,0,0,0,0
1936-CZAKF,0,0,0,0
9453-PATOS,1,0,1,0
0564-JJHGS,4,0,4,0
3348-CFRNX,0,2,4,0
4402-FTBXC,0,0,0,0
1428-GTBJJ,0,0,0,0
2931-XIQBR,0,0,0,0
0106-UGRDO,0,0,0,0
5542-TBBWB,0,0,0,0
1930-QPBVZ,0,0,0,0
2606-PKWJB,0,0,0,0
5322-ZSMZY,0,0,0,0
8059-UDZFY,0,0,0,0
7740-BTPUX,0,0,0,0
5220-AGAAX,0,0,0,0
0208-BPQEJ,0,0,0,0
9435-JMLSX,0,0,0,0
3352-ALMCK,0,0,0,0
5312-IRCFR,3,4,11,0
5294-IMHHT,0,0,0,0
8802-UNOJF,0,2,4,0
6313-GIDIT,3,3,9,0
6176-YJWAS,0,0,0,0
5310-NOOVA,0,0,0,0
4526-EXKKN,5,0,5,0
5311-IHLEI,0,0,0,0
3987-KQDDU,3,0,3,0
3404-JNXAX,2,0,2,0
5131-PONJI,0,0,0,0
2845-AFFTX,0,3,6,1
3489-VSFRD,2,0,2,0
3345-JHUEO,0,0,0,0
5815-HGGHV,0,0,0,0
5260-UMPWX,0,0,0,0
2249-YPRNG,0,2,4,0
7410-YTJIK,0,0,0,0
4626-GYCZP,2,0,2,0
5649-RXQTV,0,0,0,0
2674-MIAHT,0,0,0,0
2576-HXMPA,0,0,0,0
7587-AOVVU,0,2,4,0
5590-BYNII,0,1,2,0
6898-MDLZW,0,0,0,0
3237-AJGEH,0,0,0,0
4707-YNOQA,0,0,0,0
9357-UJRUN,0,0,0,0
1591-NFNLQ,0,0,0,1
8648-PFRMP,0,0,0,0
7663-CUXZB,0,0,0,0
0258-NOKBL,0,0,0,0
1163-VIPRI,0,0,0,0
2815-CPTUL,0,0,0,0
9348-ROUAI,0,0,0,0
9443-JUBUO,0,0,0,0
0596-BQCEQ,0,6,12,1
1481-ZUWZA,2,2,6,0
3043-TYBNO,0,0,0,0
4830-FAXFM,0,1,2,0
5906-BFOZT,0,0,0,0
2960-NKRSO,2,0,2,0
8996-ZROXE,0,0,0,0
5598-IKHQQ,0,0,0,0
0397-ZXWQF,1,0,1,0
5266-PFRQK,2,0,2,0
4674-HGNUA,0,0,0,0
6765-MBQNU,0,0,0,0
9786-IJYDL,0,0,0,0
1303-SRDOK,0,3,6,0
3769-MHZNV,0,0,0,0
6295-OSINB,2,5,12,0
3308-MHOOC,0,0,0,0
2309-OSFEU,1,0,1,0
2207-QPJED,0,0,0,0
4177-JPDFU,3,0,3,0
2239-CFOUJ,0,0,0,0
8046-DNVTL,0,0,0,0
2209-XADXF,0,0,0,0
6620-JDYNW,0,0,0,0
1891-FZYSA,0,6,12,1
4770-UEZOX,0,0,0,0
1038-RQOST,0,0,0,0
7613-LLQFO,0,0,0,0
4568-TTZRT,0,0,0,0
9513-DXHDA,0,0,0,0
2640-PMGFL,0,1,2,0
3801-HMYNL,5,0,5,0
0516-QREYC,0,0,0,0
9685-WKZGT,0,0,0,0
6022-UGGSO,0,0,0,0
8084-OIVBS,0,0,0,0
8896-BQTTI,1,0,1,0
3865-QBWSJ,5,0,5,0
3352-RICWQ,0,0,0,0
2160-GPFXD,0,0,0,0
2065-MMKGR,0,0,0,0
5857-TYBCJ,0,0,0,0
1498-NHTLT,0,0,0,0
4484-CGXFK,0,0,0,0
1402-PTHGN,0,0,0,0
4176-RELJR,5,0,5,0
6214-EDAKZ,0,0,0,0
5199-FPUSP,0,0,0,0
6377-KSLXC,0,0,0,0
1796-JANOW,0,0,0,0
0238-WHBIQ,0,0,0,0
8735-NBLWT,0,0,0,0
6651-RLGGM,0,0,0,0
6127-ISGTU,0,0,0,0
1614-JBEBI,0,0,0,0
8740-XLHDR,0,0,0,0
1208-DNHLN,0,0,0,0
1761-AEZZR,0,0,0,0
3923-CSIHK,0,0,0,1
5696-EXCYS,0,0,0,0
5795-KTGUD,0,0,0,0
7120-RFMVS,0,0,0,0
7924-GJZFI,0,0,0,0
4702-HDRKD,0,0,0,0
8512-WIWYV,0,0,0,0
5897-ZYEKH,0,0,0,0
5456-ITGIC,0,0,0,0
7317-GGVPB,0,7,14,1
1406-PUQVY,0,0,0,0
1322-AGOQM,0,1,2,0
3677-IYRBF,0,0,0,0
5692-FPTAH,0,0,0,0
9114-AAFQH,0,0,0,0
8715-KKTFG,0,0,0,0
1550-LOAHA,0,5,10,0
1728-BQDMA,0,0,0,0
0268-QKIWO,0,0,0,0
0876-WDUUZ,0,0,0,0
5117-ZSMHQ,0,0,0,0
5151-HQRDG,0,0,0,0
0960-HUWBM,0,0,0,0
6465-GSRCL,0,0,0,0
0617-FHSGK,0,0,0,1
0263-FJTQO,4,0,4,0
7319-ZNRTR,0,0,0,0
2858-MOFSQ,0,0,0,0
7503-EPSZW,0,0,0,0
7089-XXAYG,0,0,0,0
8118-LSUEL,0,1,2,0
8070-AAWZP,0,0,0,0
1666-JXLKU,0,0,0,0
7855-DIWPO,0,0,0,0
5133-POWUA,0,0,0,0
5652-MSDEY,0,0,0,0
7005-CCBKV,0,1,2,0
1810-BOHSY,0,0,0,0
1784-BXEFA,0,0,0,0
7351-MHQVU,0,0,0,0
9224-VTYID,0,0,0,0
9500-IWPXQ,1,0,1,0
5762-TJXGK,0,0,0,0
4504-YOULA,0,0,0,0
5569-IDSEY,1,0,1,0
4250-FDVOU,0,0,0,0
7284-ZZLOH,0,0,0,0
5277-ZLOOR,0,0,0,0
2141-RRYGO,4,1,6,0
1777-JYQPJ,0,0,0,0
6376-GAHQE,0,0,0,0
3401-URHDA,0,0,0,0
1599-EAHXY,0,0,0,0
8631-XVRZL,0,0,0,0
5052-PNLOS,0,1,2,0
3853-LYGAM,0,0,0,0
6979-ZNSFF,1,0,1,0
5751-USDBL,0,0,0,0
5680-LQOGP,0,0,0,0
2386-LAHRK,0,0,0,0
8189-DUKMV,0,0,0,0
6032-IGALN,0,0,0,0
9931-DCEZH,0,0,0,0
1898-JSNDC,0,1,2,0
0315-LVCRK,0,0,0,0
3911-RSNHI,0,0,0,0
2410-CIYFZ,0,0,0,0
4248-HCETZ,0,3,6,0
5505-OVWQW,0,0,0,0
7271-AJDTL,0,3,6,0
1867-TJHTS,0,0,0,0
0516-WJVXC,0,0,0,0
9174-FKWZE,0,0,0,0
6860-YRJZP,0,0,0,0
4429-WYGFR,0,1,2,0
2817-LVCPP,0,0,0,0
5038-ETMLM,0,0,0,0
5056-FIMPT,0,2,4,0
4521-WFJAI,0,0,0,0
6569-KTMDU,0,0,0,0
8809-RIHDD,0,7,14,1
8809-XKHMD,1,0,1,0
0396-YCHWO,0,0,0,0
0867-LDTTC,0,0,0,0
4822-NGOCH,0,1,2,0
9391-DXGGG,0,0,0,0
9844-FELAJ,0,0,0,0
2122-SZZZD,1,0,1,0
5307-DZCVC,0,0,0,0
3148-AOIQT,0,0,0,0
8679-JOEVF,0,0,0,0
8395-ETZKQ,0,0,0,0
6692-YQHXC,0,0,0,0
3889-VWBID,0,0,0,0
5222-JCXZT,5,0,5,0
9754-CLVZW,0,0,0,0
1432-FPAXX,0,0,0,0
2739-CCZMB,0,0,0,0
7080-TNUWP,0,0,0,0
0496-AHOOK,0,0,0,0
8336-TAVKX,0,0,0,0
2468-SJFLM,0,0,0,0
3181-VTHOE,0,0,0,0
7168-HDQHG,0,0,0,0
4803-AXVYP,0,2,4,1
3884-HCSWG,2,0,2,0
4567-AKPIA,0,0,0,0
5077-DXTCG,0,0,0,0
1142-WACZW,0,0,0,0
7901-HXJVA,0,0,0,0
5649-ANRML,0,0,0,0
4892-VLANZ,0,0,0,0
5924-IFQTT,0,0,0,0
7968-QUXNS,0,0,0,0
2919-HBCJO,0,0,0,0
4236-XPXAV,0,0,0,0
8903-WMRNW,0,0,0,0
2452-SNHFZ,0,0,0,0
3629-WEAAM,5,0,5,0
6029-CSMJE,0,0,0,0
7993-NQLJE,4,0,4,0
9909-DFRJA,0,0,0,0
9099-FTUHS,0,1,2,0
0581-BXBUB,0,0,0,0
4962-CHQPW,0,0,0,0
9467-ROOLM,0,0,0,0
3030-YZADT,0,0,0,0
7410-KTVFV,0,0,0,0
5150-ITWWB,5,0,5,0
2253-KPMNB,0,0,0,0
1345-ZUKID,0,0,0,0
6429-SHBCB,0,0,0,0
9281-OFDMF,0,0,0,0
2603-HVKCG,0,0,0,0
1834-WULEG,2,0,2,0
9097-ZUBYC,0,0,0,0
5148-ORICT,0,0,0,0
4893-GYUJU,0,2,4,0
4578-PHJYZ,0,0,0,0
7272-QDCKA,3,0,3,0
8908-SLFCJ,0,0,0,0
8393-DLHGA,0,2,4,0
9766-HGEDE,0,0,0,0
6968-MHOMU,0,0,0,0
7395-IGJOS,0,0,0,0
5044-XDPYX,0,0,0,0
1814-WFGVS,0,0,0,0
2834-SPCJV,0,3,6,1
3721-WKIIL,0,0,0,0
6734-CKRSM,3,0,3,0
1265-ZFOSD,0,0,0,0
6568-POCUI,0,0,0,0
7890-VYYWG,0,0,0,0
5197-LQXXH,0,0,0,0
9907-SWKKF,0,0,0,0
3457-PQBYH,0,0,0,0
7682-AZNDK,0,0,0,0
0587-DMGBH,0,0,0,0
5384-ZTTWP,2,0,2,0
3745-HRPHI,0,0,0,0
7636-OWBPG,0,0,0,0
1231-YNDEK,3,0,3,0
1407-DIGZV,0,0,0,0
6397-JNZZG,0,4,8,0
0570-BFQHT,0,0,0,0
4393-OBCRR,0,0,0,0
3523-QRQLL,0,2,4,0
8564-LDKFL,0,0,0,0
3696-DFHHB,0,0,0,0
0895-DQHEW,0,4,8,1
4717-GHADL,0,0,0,0
5501-TVMGM,0,0,0,0
5879-HMFFH,0,0,0,0
6772-WFQRD,0,0,0,0
3810-DVDQQ,1,0,1,0
6972-SNKKW,0,0,0,0
3694-GLTJM,0,0,0,0
8550-XSXUQ,5,0,5,0
8149-RSOUN,0,0,0,0
9055-MOJJJ,0,0,0,0
4359-INNWN,0,0,0,0
0585-EGDDA,0,0,0,0
4032-RMHCI,0,0,0,0
0549-CYCQN,0,0,0,0
3481-JHUZH,0,0,0,0
7250-EQKIY,0,0,0,0
3594-IVHJZ,0,0,0,0
6869-FGJJC,0,0,0,0
3896-ZVNET,0,0,0,0
8205-VSLRB,0,0,0,0
5960-MVTUK,0,0,0,0
6817-WTYHE,0,0,0,0
3082-VQXNH,0,0,0,0
4013-UBXWQ,0,0,0,0
4931-TRZWN,0,0,0,0
0750-EKNGL,0,0,0,0
7669-LCRSD,0,0,0,0
3567-PQTSO,3,0,3,0
5519-NPHVG,0,0,0,0
8043-PNYSD,0,0,0,0
9938-EKRGF,0,0,0,0
2703-AMTUL,1,0,1,0
0928-JMXNP,0,0,0,0
8173-RXAYP,5,0,5,0
4825-XJGDM,0,0,0,0
5402-HTOTQ,0,0,0,0
6734-JDTTV,3,0,3,0
7850-THJMU,0,2,4,0
3890-RTCMS,3,0,3,0
8849-GYOKR,0,3,6,1
3148-BLQJT,0,0,0,0
3717-FDJFU,1,0,1,0
3665-JATSN,2,0,2,0
7966-YOTQW,0,0,0,0
0461-CVKMU,0,3,6,0
8806-EAGWC,0,0,0,0
8853-TZDGH,0,0,0,0
7779-LGOVN,0,0,0,0
4324-BZCKL,0,0,0,0
6924-TDGMT,0,0,0,0
9710-ZUSHQ,0,4,8,1
1536-YHDOE,0,0,0,0
8123-QBNAZ,0,1,2,0
3629-ZNKXA,0,0,0,0
4827-LTQRJ,0,0,0,0
7711-YIJWC,0,0,0,0
5482-VXSXJ,2,0,2,0
7365-BVCJH,0,0,0,0
9620-ENEJV,0,0,0,0
4183-WCSEP,0,0,0,0
2378-YIZKA,0,0,0,0
5498-TXHLF,0,4,8,0
0689-DSXGL,2,0,2,0
6818-DJXAA,0,0,0,0
9722-UJOJR,1,0,1,0
0464-WJTKO,0,0,0,0
8902-ZEOVF,0,0,0,0
6778-EICRF,0,0,0,0
2662-NNTDK,5,0,5,0
