engagement_score,billing_risk_score,churn_risk_segment_Low Risk,numTechTickets,high_value_churn_flag,tenure,ticket_intensity,Contract_Two year,revenue_efficiency,customer_lifetime_value,MonthlyCharges,TotalCharges,InternetService_Fiber optic,support_frustration_score,PaymentMethod_Electronic check,avg_monthly_spend,tenure_group_New,tenure_group_VIP,InternetService_No,PaperlessBilling,Churn
9.0,0,True,0,0,8,0.0,True,78.0,156.0,19.5,162.15,False,0,False,18.016666666666666,True,False,True,0,0
7.0,4,False,0,0,4,0.0,False,58.3,116.6,29.15,110.05,False,0,False,22.009999999999998,True,False,False,1,0
32.0,0,True,0,0,34,0.0,False,467.5,1870.0,55.0,1885.15,False,0,False,53.861428571428576,False,False,False,0,0
69.0,1,True,0,0,68,0.0,True,771.8,6174.4,90.8,6302.85,False,0,False,91.34565217391305,False,True,False,1,0
34.5,0,False,2,0,45,0.043478260869565216,False,459.0,2295.0,51.0,2264.5,False,4,False,49.22826086956522,False,False,False,0,0
19.5,6,False,0,0,9,0.0,False,202.725,810.9,90.1,816.8,True,0,True,81.67999999999999,True,False,False,1,0
20.0,4,False,0,0,22,0.13043478260869565,False,324.775,1299.1,59.05,1253.5,False,3,False,54.5,False,False,False,1,0
6.0,3,True,0,0,2,0.0,False,20.3,40.6,20.3,41.2,False,0,False,13.733333333333334,True,False,True,0,0
48.0,0,False,3,0,70,0.04225352112676056,True,851.0833333333334,5106.5,72.95,5265.55,False,6,False,74.16267605633803,False,True,False,0,0
30.0,0,True,0,0,10,0.0,False,122.58333333333333,735.5,73.55,693.3,False,0,False,63.027272727272724,True,False,False,0,0
66.0,0,True,0,0,72,0.0,True,867.0857142857142,6069.599999999999,84.3,5997.1,False,0,False,82.15205479452055,False,True,False,0,0
49.5,0,True,0,0,49,0.0,False,637.0,3822.0,78.0,3824.2,False,0,False,76.484,False,False,False,0,0
47.0,0,True,0,0,54,0.0,False,778.6800000000001,3893.4,72.1,3886.05,False,0,False,70.65545454545455,False,False,False,0,0
65.5,1,True,0,0,71,0.0,True,1082.75,7579.25,106.75,7283.25,True,0,False,101.15625,False,True,False,1,0
16.0,1,True,0,0,22,0.0,False,211.75,423.5,19.25,412.55,False,0,False,17.93695652173913,False,False,True,1,0
30.0,0,True,0,0,50,0.0,True,513.75,1027.5,20.55,1070.25,False,0,False,20.985294117647058,False,False,True,0,0
26.5,0,True,0,0,43,0.0,False,430.0,860.0,20.0,817.95,False,0,False,18.589772727272727,False,False,True,0,0
27.5,1,True,0,0,45,0.0,True,554.625,1109.25,24.65,1171.3,False,0,False,25.463043478260868,False,False,True,1,0
57.0,4,False,0,0,64,0.0,False,1104.0,6624.0,103.5,6548.65,True,0,False,100.74846153846153,False,True,False,1,0
8.5,0,False,0,0,23,0.16666666666666666,True,274.27500000000003,548.5500000000001,23.85,625.65,False,4,False,26.068749999999998,False,False,True,0,0
39.0,0,True,0,0,68,0.0,True,877.2,1754.4,25.8,1911.5,False,0,False,27.702898550724637,False,True,True,0,0
5.5,6,False,0,0,1,0.0,False,35.425,70.85,70.85,70.85,True,0,True,35.425,True,False,False,1,1
6.0,4,False,0,0,2,0.0,False,69.8,139.6,69.8,134.7,True,0,False,44.9,True,False,False,1,1
28.0,0,True,0,0,26,0.0,False,386.425,1545.7,59.45,1507.0,False,0,False,55.81481481481482,False,False,False,0,0
23.5,4,False,6,1,55,0.10714285714285714,False,600.05,3000.25,54.55,2978.3,False,12,False,53.183928571428574,False,False,False,1,1
2.0,6,False,0,0,14,0.3333333333333333,False,140.35,280.7,20.05,299.3,False,5,True,19.953333333333333,False,False,True,1,0
65.5,3,True,0,0,71,0.0,True,837.2928571428572,5861.05,82.55,5832.65,False,0,True,81.00902777777777,False,True,False,1,0
62.0,2,True,0,0,64,0.0,False,742.8571428571429,5200.0,81.25,5567.55,False,0,True,85.65461538461538,False,True,False,0,0
23.5,4,False,0,0,7,0.0,False,99.05,495.25,70.75,450.8,False,0,False,56.35,True,False,False,1,1
58.5,1,True,0,0,57,0.0,True,605.0142857142856,4235.099999999999,74.3,4166.35,False,0,False,71.83362068965518,False,False,False,1,0
22.5,5,False,1,0,13,0.07142857142857142,False,244.66,1223.3,94.1,1215.6,True,2,True,86.82857142857142,False,False,False,0,1
6.5,3,True,0,0,3,0.0,False,44.55,89.1,29.7,91.7,False,0,False,22.925,True,False,False,0,1
66.0,0,True,0,0,72,0.0,True,1128.3428571428572,7898.400000000001,109.7,7898.45,True,0,False,108.19794520547946,False,True,False,0,0
40.0,4,False,0,0,40,0.0,False,770.8,3854.0,96.35,3915.4,True,0,False,95.49756097560976,False,False,False,1,0
22.0,4,False,0,0,14,0.0,False,233.1,932.4,66.6,979.5,False,0,False,65.3,False,False,False,1,0
-4.0,6,False,0,0,2,1.6666666666666667,False,44.5,89.0,44.5,90.05,False,5,True,30.016666666666666,True,False,False,1,0
39.0,0,False,6,1,66,0.08955223880597014,False,1045.6285714285716,7319.400000000001,110.9,7432.05,True,12,False,110.92611940298508,False,True,False,0,1
32.0,6,False,3,1,38,0.07692307692307693,False,665.0,3990.0,105.0,4026.4,True,6,True,103.24102564102564,False,False,False,1,1
0.5,6,False,0,0,1,0.0,False,25.3,25.3,25.3,25.3,False,0,True,12.65,True,False,False,1,1
26.0,1,True,0,0,22,0.0,False,303.325,1213.3,55.15,1193.05,False,0,False,51.87173913043478,False,False,False,1,1
5.5,4,False,0,0,1,0.0,False,10.05,20.1,20.1,20.1,False,0,False,10.05,True,False,True,1,1
12.5,4,False,0,0,5,0.0,False,133.5,400.5,80.1,398.55,True,0,False,66.425,True,False,False,1,0
34.5,0,True,0,0,29,0.0,False,400.49,2002.45,69.05,1958.45,False,0,False,65.28166666666667,False,False,False,0,0
5.5,4,False,0,0,1,0.0,False,34.95,69.9,69.9,69.9,True,0,False,34.95,True,False,False,1,1
6.5,3,True,0,0,3,0.0,False,30.6,61.2,20.4,63.15,False,0,False,15.7875,True,False,True,0,0
32.5,0,False,0,0,71,0.05555555555555555,True,699.35,1398.7,19.7,1301.1,False,4,False,18.070833333333333,False,True,True,0,0
14.5,6,False,0,0,9,0.0,False,150.29999999999998,450.9,50.1,484.05,False,0,True,48.405,True,False,False,1,0
25.5,6,False,4,1,43,0.09090909090909091,False,872.04,4360.2,101.4,4528.0,True,8,True,102.9090909090909,False,False,False,1,1
54.0,1,True,0,0,48,0.0,False,572.2285714285714,4005.6,83.45,3887.85,False,0,False,79.34387755102041,False,False,False,1,0
28.0,4,False,0,0,26,0.0,False,563.225,2252.9,86.65,2208.75,True,0,False,81.80555555555556,False,False,False,1,0
9.5,3,True,0,0,9,0.0,False,90.675,181.35,20.15,238.15,False,0,False,23.815,True,False,True,0,0
10.5,6,False,0,0,1,0.0,False,26.933333333333334,80.8,80.8,80.8,True,0,True,40.4,True,False,False,1,1
20.0,0,False,2,0,46,0.0425531914893617,True,446.2,892.4,19.4,958.15,False,4,False,20.386170212765958,False,False,True,0,0
11.0,3,True,0,0,2,0.0,False,41.36666666666667,124.1,62.05,118.3,False,0,False,39.43333333333333,True,False,False,0,1
5.5,6,False,0,0,1,0.0,False,38.225,76.45,76.45,76.45,True,0,True,38.225,True,False,False,1,1
57.0,1,True,0,0,64,0.0,True,640.5333333333333,3843.2,60.05,3845.45,False,0,False,59.160769230769226,False,True,False,1,0
17.0,6,False,1,0,12,0.07692307692307693,False,273.9,1095.6,91.3,1094.5,True,2,True,84.1923076923077,False,False,False,1,1
19.0,6,False,1,0,6,0.14285714285714285,False,114.9,574.5,95.75,573.75,True,2,True,81.96428571428571,True,False,False,1,1
18.5,0,False,4,0,59,0.06666666666666667,False,600.325,1200.65,20.35,1267.0,False,8,False,21.116666666666667,False,False,True,0,0
23.5,1,True,0,0,7,0.0,False,131.67000000000002,658.35,94.05,633.45,True,0,False,79.18125,True,False,False,1,0
66.0,1,True,0,0,72,0.0,True,865.0285714285714,6055.2,84.1,6129.65,False,0,False,83.96780821917808,False,True,False,1,0
18.0,6,False,0,0,16,0.0,False,420.0,1260.0,78.75,1218.25,True,0,True,71.66176470588235,False,False,False,1,0
22.5,3,True,0,0,25,0.0,False,462.9166666666667,1388.75,55.55,1405.3,False,0,False,54.05,False,False,False,0,0
25.0,5,False,3,0,34,0.08571428571428572,False,426.02,2130.1,62.65,2274.9,False,6,True,64.99714285714286,False,False,False,0,1
5.5,6,False,0,0,1,0.0,False,37.25,74.5,74.5,74.5,True,0,True,37.25,True,False,False,1,1
30.0,4,False,0,0,10,0.0,False,170.16666666666666,1021.0,102.1,1068.85,True,0,False,97.16818181818181,True,False,False,1,1
17.0,0,True,0,0,24,0.0,False,241.2,482.4,20.1,533.9,False,0,False,21.355999999999998,False,False,True,0,0
25.0,2,True,0,0,10,0.0,False,140.6,703.0,70.3,676.15,False,0,True,61.46818181818182,True,False,False,0,0
49.5,1,True,0,0,69,0.0,False,925.4625,3701.85,53.65,3804.4,False,0,False,54.34857142857143,False,True,False,1,0
33.5,0,True,0,0,57,0.0,True,591.375,1182.75,20.75,1118.8,False,0,False,19.28965517241379,False,False,True,0,0
55.0,1,True,0,0,50,0.0,False,738.5714285714286,5170.0,103.4,5236.4,True,0,False,102.67450980392157,False,False,False,1,0
34.0,0,True,0,0,28,0.0,False,284.48,1422.4,50.8,1386.8,False,0,False,47.820689655172416,False,False,False,0,0
18.0,6,False,0,0,16,0.0,False,267.46666666666664,802.4,50.15,762.25,False,0,True,44.838235294117645,False,False,False,1,1
42.5,4,False,0,0,25,0.0,False,282.14285714285717,1975.0,79.0,1902.0,False,0,False,73.15384615384616,False,False,False,1,0
11.5,4,False,0,0,3,0.0,False,74.60000000000001,223.8,74.6,239.05,True,0,False,59.7625,True,False,False,1,0
29.5,1,False,4,0,61,0.06451612903225806,False,1471.625,5886.5,96.5,5673.7,True,8,False,91.51129032258065,False,True,False,1,0
6.0,3,True,0,0,2,0.0,False,20.1,40.2,20.1,39.8,False,0,False,13.266666666666666,True,False,True,0,0
30.5,0,True,0,0,51,0.0,False,494.7,989.4,19.4,997.75,False,0,False,19.1875,False,False,True,0,0
50.5,0,False,0,0,71,0.06944444444444445,True,917.6750000000001,5506.05,77.55,5574.35,False,5,False,77.42152777777778,False,True,False,0,0
15.0,3,True,0,0,20,0.0,False,200.5,401.0,20.05,406.05,False,0,False,19.335714285714285,False,False,True,0,0
8.0,3,True,0,0,6,0.0,False,59.55,119.1,19.85,138.85,False,0,False,19.835714285714285,True,False,True,0,0
-2.0,3,False,0,0,6,0.7142857142857143,False,60.6,121.2,20.2,123.65,False,5,False,17.664285714285715,True,False,True,0,0
34.5,3,True,0,0,29,0.0,False,391.21,1956.05,67.45,1801.1,False,0,False,60.03666666666666,False,False,False,0,0
23.0,1,True,0,0,36,0.0,True,333.90000000000003,667.8000000000001,18.55,689.0,False,0,False,18.62162162162162,False,False,True,1,0
19.0,4,False,0,0,28,0.0,False,416.5,833.0,29.75,790.7,False,0,False,27.26551724137931,False,False,False,1,0
13.5,6,False,0,0,7,0.0,False,201.83333333333334,605.5,86.5,582.5,True,0,True,72.8125,True,False,False,1,1
36.5,0,True,0,0,63,0.0,True,762.3,1524.6,24.2,1618.2,False,0,False,25.284375,False,True,True,0,0
29.0,0,True,0,0,48,0.0,True,565.2,1130.4,23.55,1173.35,False,0,False,23.945918367346938,False,False,True,0,0
29.5,0,True,0,0,49,0.0,False,501.025,1002.05,20.45,900.9,False,0,False,18.018,False,False,True,0,0
23.5,6,False,0,0,27,0.0,False,733.0500000000001,2199.15,81.45,2122.05,True,0,True,75.78750000000001,False,False,False,1,1
71.0,0,True,0,0,72,0.0,True,830.6999999999999,6645.599999999999,92.3,6719.9,False,0,False,92.05342465753424,False,True,False,0,0
5.5,6,False,0,0,1,0.0,False,34.575,69.15,69.15,69.15,True,0,True,34.575,True,False,False,1,1
56.0,0,True,0,0,72,0.0,True,772.5600000000001,3862.8,53.65,3784.0,False,0,False,51.83561643835616,False,True,False,0,0
38.5,0,True,0,0,47,0.0,False,465.8875,1863.55,39.65,1798.65,False,0,False,37.471875000000004,False,False,False,0,0
10.5,6,False,0,0,1,0.0,False,18.216666666666665,54.65,54.65,54.65,False,0,True,27.325,True,False,False,1,0
43.0,1,True,0,0,36,0.0,False,628.8000000000001,3772.8,104.8,3886.45,True,0,False,105.03918918918919,False,False,False,1,0
16.5,3,False,0,0,43,0.11363636363636363,False,629.95,1259.9,29.3,1224.05,False,5,False,27.81931818181818,False,False,False,0,0
35.5,5,False,1,0,27,0.10714285714285714,False,323.4214285714285,2263.95,83.85,2310.2,False,4,True,82.50714285714285,False,False,False,0,0
14.5,6,False,0,0,9,0.0,False,238.64999999999998,715.9499999999999,79.55,723.4,True,0,True,72.34,True,False,False,1,1
40.0,6,False,1,0,38,0.02564102564102564,False,656.4499999999999,3938.7,103.65,3988.5,True,2,True,102.26923076923077,False,False,False,1,0
29.5,6,False,0,0,35,0.1111111111111111,False,693.35,3466.75,99.05,3554.6,True,4,True,98.73888888888888,False,False,False,1,0
25.0,0,True,0,0,0,0.0,True,0.0,0.0,73.35,1397.475,False,0,False,1397.475,True,False,False,0,0
54.5,1,True,0,0,59,0.0,True,983.8249999999999,5902.95,100.05,6034.85,True,0,False,100.58083333333335,False,False,False,1,0
4.5,0,False,1,0,27,0.21428571428571427,True,274.725,549.45,20.35,531.6,False,7,False,18.985714285714288,False,False,True,0,0
6.0,5,False,0,0,2,0.0,False,43.95,87.9,43.95,85.1,False,0,True,28.366666666666664,True,False,False,0,0
8.5,3,True,0,0,7,0.0,False,82.25,164.5,23.5,173.0,False,0,False,21.625,True,False,True,0,0
38.0,1,True,0,0,36,0.0,False,509.0400000000001,2545.2000000000003,70.7,2511.95,False,0,False,67.89054054054054,False,False,False,1,0
40.5,4,False,0,0,41,0.0,False,773.26,3866.3,94.3,3893.6,True,0,False,92.70476190476191,False,False,False,1,0
11.5,5,False,0,0,13,0.0,False,189.475,378.95,29.15,357.15,False,0,True,25.510714285714283,False,False,False,0,0
14.5,0,True,0,0,19,0.0,True,198.075,396.15,20.85,467.5,False,0,False,23.375,False,False,True,0,0
33.0,0,False,3,0,60,0.04918032786885246,True,565.5,2262.0,37.7,2288.7,False,6,False,37.51967213114754,False,True,False,0,0
29.0,1,False,5,1,48,0.10204081632653061,True,764.0,4584.0,95.5,4627.85,True,10,False,94.44591836734695,False,False,False,1,1
16.5,5,False,0,0,3,0.0,False,68.2875,273.15,91.05,289.1,True,0,True,72.275,True,False,False,0,1
54.5,1,True,0,0,69,0.0,True,1275.81,6379.05,92.45,6460.55,True,0,False,92.29357142857143,False,True,False,1,0
36.5,2,True,0,0,43,0.0,False,474.6125,1898.45,44.15,1931.3,False,0,True,43.893181818181816,False,False,False,0,0
5.5,1,False,0,0,11,0.4166666666666667,False,132.18333333333334,396.55,36.05,402.6,False,5,False,33.550000000000004,True,False,False,1,0
32.5,4,False,0,0,45,0.0,False,753.75,2261.25,50.25,2221.55,False,0,False,48.29456521739131,False,False,False,1,0
66.0,1,True,0,0,72,0.0,True,1128.857142857143,7902.0,109.75,7758.9,True,0,False,106.28630136986301,False,True,False,1,0
11.0,5,False,0,0,2,0.0,False,52.800000000000004,158.4,79.2,172.85,True,0,True,57.61666666666667,True,False,False,0,1
11.0,0,True,0,0,12,0.0,True,121.8,243.6,20.3,224.5,False,0,False,17.26923076923077,False,False,True,0,0
63.5,1,True,0,0,67,0.0,False,1075.35,7527.45,112.35,7388.45,True,0,False,108.65367647058824,False,True,False,1,0
38.5,0,True,0,0,37,0.0,True,697.8199999999999,3489.1,94.3,3460.95,True,0,False,91.07763157894736,False,False,False,0,0
34.5,0,True,0,0,39,0.0,False,401.2125,1604.85,41.15,1700.9,False,0,False,42.5225,False,False,False,0,0
45.5,4,False,0,0,41,0.0,False,510.10833333333335,3060.65,74.65,3090.65,False,0,False,73.58690476190476,False,False,False,1,0
27.5,6,False,0,0,25,0.0,False,301.5625,1206.25,48.25,1293.8,False,0,True,49.76153846153846,False,False,False,1,0
29.0,1,True,0,0,8,0.0,True,101.53333333333335,609.2,76.15,645.8,False,0,False,71.75555555555555,True,False,False,1,0
60.5,0,True,0,0,71,0.0,True,841.3499999999999,5048.099999999999,71.1,5224.95,False,0,False,72.56875,False,True,False,0,0
22.5,5,False,0,0,5,0.0,False,96.55,482.75,96.55,500.1,True,0,True,83.35000000000001,True,False,False,0,0
36.0,1,True,1,0,30,0.03225806451612903,False,396.5,2379.0,79.3,2427.1,False,2,False,78.29354838709678,False,False,False,1,0
40.0,1,True,0,0,40,0.0,False,716.8,3584.0,89.6,3488.15,True,0,False,85.07682926829268,False,False,False,1,0
32.0,1,True,0,0,54,0.0,True,553.5,1107.0,20.5,1035.7,False,0,False,18.830909090909092,False,False,True,1,0
61.0,1,True,0,0,72,0.0,True,1275.6,7653.599999999999,106.3,7565.35,True,0,False,103.63493150684933,False,True,False,1,0
39.0,0,True,0,0,28,0.0,False,468.3,2809.8,100.35,2799.0,True,0,False,96.51724137931035,False,False,False,0,0
20.0,6,False,0,0,18,0.10526315789473684,False,385.2,1540.8,85.6,1601.5,True,2,True,84.28947368421052,False,False,False,1,0
11.0,6,False,0,0,2,0.0,False,30.166666666666668,90.5,45.25,85.5,False,0,True,28.5,True,False,False,1,1
54.5,3,True,0,0,59,0.0,False,1043.8083333333334,6262.85,106.15,6256.2,True,0,True,104.27,False,False,False,1,0
21.0,6,False,0,0,22,0.0,False,374.73333333333335,1124.2,51.1,1232.9,False,0,True,53.60434782608696,False,False,False,1,0
5.5,3,True,0,0,1,0.0,False,9.95,19.9,19.9,19.9,False,0,False,9.95,True,False,True,0,0
41.0,1,True,0,0,72,0.0,True,925.2,1850.4,25.7,1937.4,False,0,False,26.53972602739726,False,True,True,1,0
12.0,6,False,0,0,14,0.0,False,520.1,1040.2,74.3,1096.25,True,0,True,73.08333333333333,False,False,False,1,1
45.0,2,True,0,0,50,0.0,False,994.0,4970.0,99.4,5059.75,True,0,True,99.21078431372548,False,False,False,0,0
49.0,0,True,0,0,48,0.0,False,557.6,3345.6000000000004,69.7,3023.65,False,0,False,61.707142857142856,False,False,False,0,0
44.5,6,False,0,0,49,0.0,False,963.8299999999999,4819.15,98.35,4889.2,True,0,True,97.78399999999999,False,False,False,1,0
25.0,5,False,1,0,28,0.034482758620689655,False,598.15,2392.6,85.45,2289.9,True,2,True,78.96206896551725,False,False,False,0,0
54.0,6,False,0,0,68,0.0,False,1304.2400000000002,6521.200000000001,95.9,6503.2,True,0,True,94.24927536231884,False,True,False,1,0
22.5,5,False,0,0,13,0.14285714285714285,False,261.95,1309.75,100.75,1313.25,True,2,True,93.80357142857143,False,False,False,0,0
10.5,6,False,0,0,11,0.4166666666666667,False,245.3,981.2,89.2,990.3,True,5,True,82.52499999999999,True,False,False,1,0
6.5,4,False,0,0,3,0.0,False,111.15,222.3,74.1,228.0,True,0,False,57.0,True,False,False,1,1
32.5,5,False,4,1,57,0.06896551724137931,False,1146.84,5734.2,100.6,5746.15,True,8,True,99.07155172413792,False,False,False,0,1
-1.5,3,False,0,0,3,1.0,False,112.5,225.0,75.0,209.1,True,4,False,52.275,True,False,False,0,1
41.0,0,True,0,0,72,0.0,True,927.0,1854.0,25.75,1864.2,False,0,False,25.536986301369865,False,True,True,0,0
65.0,3,True,0,0,70,0.0,True,841.0,5887.0,84.1,5979.7,False,0,True,84.22112676056338,False,True,False,1,0
41.5,0,False,0,0,49,0.08,True,647.6166666666667,3885.7,79.3,3902.45,False,4,False,78.04899999999999,False,False,False,0,0
58.5,1,True,0,0,67,0.0,False,1195.3916666666667,7172.349999999999,107.05,7142.5,True,0,False,105.03676470588235,False,True,False,1,0
24.0,0,True,0,0,46,0.0425531914893617,True,461.15,922.3,20.05,902.0,False,2,False,19.19148936170213,False,False,True,0,0
27.0,1,False,5,1,64,0.15384615384615385,True,748.8000000000001,4492.8,70.2,4481.0,False,15,False,68.93846153846154,False,True,False,1,1
23.5,3,True,0,0,37,0.0,False,360.75,721.5,19.5,805.2,False,0,False,21.189473684210526,False,False,True,0,0
6.0,5,False,0,0,2,0.0,False,70.75,141.5,70.75,154.85,True,0,True,51.61666666666667,True,False,False,0,1
16.5,5,False,0,0,13,0.0,False,196.29999999999998,588.9,45.3,528.45,False,0,True,37.746428571428574,False,False,False,0,0
71.0,2,True,0,0,72,0.0,True,1036.3500000000001,8290.800000000001,115.15,8349.7,True,0,True,114.37945205479453,False,True,False,0,0
53.0,1,False,0,0,68,0.043478260869565216,True,826.7666666666668,4960.6,72.95,4953.25,False,3,False,71.78623188405797,False,True,False,1,0
6.5,0,True,0,0,15,0.1875,False,147.375,294.75,19.65,332.65,False,3,False,20.790625,False,False,True,0,0
17.0,1,True,0,0,24,0.0,True,234.60000000000005,469.2000000000001,19.55,470.2,False,0,False,18.808,False,False,True,1,0
23.0,6,False,0,0,24,0.08,False,537.3,2149.2,89.55,2259.35,True,2,True,90.374,False,False,False,1,0
17.5,3,False,0,0,27,0.10714285714285714,False,453.15000000000003,1359.45,50.35,1411.35,False,3,False,50.40535714285714,False,False,False,0,0
12.0,3,False,0,0,12,0.15384615384615385,False,201.0,603.0,50.25,593.75,False,2,False,45.67307692307692,False,False,False,0,1
70.5,0,True,0,0,71,0.0,True,774.34375,6194.75,87.25,6328.7,False,0,False,87.89861111111111,False,True,False,0,0
26.5,1,False,3,0,67,0.04411764705882353,True,696.8,1393.6,20.8,1411.9,False,6,False,20.76323529411765,False,True,True,1,0
51.5,1,False,0,0,63,0.078125,True,983.25,6882.75,109.25,6841.4,True,5,False,106.896875,False,True,False,1,0
5.5,3,True,0,0,1,0.0,False,10.175,20.35,20.35,20.35,False,0,False,10.175,True,False,True,0,0
12.0,6,False,0,0,4,0.0,False,74.53333333333333,223.6,55.9,238.5,False,0,True,47.7,True,False,False,1,0
15.0,4,False,5,1,40,0.12195121951219512,False,792.0,3168.0,79.2,3233.85,True,10,False,78.87439024390244,False,False,False,1,1
18.0,6,False,1,0,12,0.23076923076923078,False,230.4,1152.0,96.0,1062.1,True,4,True,81.69999999999999,False,False,False,1,1
52.0,2,False,0,0,52,0.03773584905660377,True,588.3428571428573,4118.400000000001,79.2,4016.3,False,2,True,75.77924528301887,False,False,False,0,0
10.0,6,False,0,0,10,0.0,False,120.0,240.0,24.0,226.55,False,0,True,20.595454545454547,True,False,True,1,0
59.0,0,True,0,0,68,0.0,False,1148.6333333333332,6891.799999999999,101.35,7110.75,True,0,False,103.05434782608695,False,True,False,0,0
27.0,6,False,5,1,54,0.09090909090909091,False,1081.08,5405.4,100.1,5440.9,True,10,True,98.92545454545454,False,False,False,1,1
17.0,3,True,0,0,4,0.0,False,56.5,226.0,56.5,235.1,False,0,False,47.019999999999996,True,False,False,0,1
36.0,0,True,0,0,52,0.0,False,614.4666666666667,1843.4,35.45,1958.95,False,0,False,36.96132075471698,False,False,False,0,0
15.5,6,False,0,0,1,0.0,False,21.25,85.0,85.0,85.0,True,0,True,42.5,True,False,False,1,1
65.0,0,True,0,0,70,0.0,False,794.0,5558.0,79.4,5528.9,False,0,False,77.8718309859155,False,True,False,0,0
31.5,1,True,0,0,43,0.0,False,504.5333333333333,1513.6,35.2,1463.7,False,0,False,33.26590909090909,False,False,False,1,0
31.0,0,True,0,0,52,0.0,True,510.9,1021.8,19.65,1025.05,False,0,False,19.340566037735847,False,False,True,0,0
18.0,0,False,0,0,12,0.3076923076923077,True,119.64000000000001,598.2,49.85,552.1,False,4,False,42.46923076923077,False,False,False,0,0
34.0,0,False,1,0,56,0.10526315789473684,False,770.0,3850.0,68.75,3815.4,False,7,False,66.93684210526315,False,False,False,0,0
20.0,1,True,0,0,0,0.0,True,0.0,0.0,61.9,1397.475,False,0,False,1397.475,True,False,False,1,0
31.0,5,False,0,0,42,0.0,False,1118.6000000000001,3355.8,79.9,3313.4,True,0,True,77.05581395348837,False,False,False,0,0
26.0,4,False,0,0,22,0.0,False,493.625,1974.5,89.75,1938.9,True,0,False,84.3,False,False,False,1,0
24.5,2,False,5,1,51,0.15384615384615385,False,504.05,3024.3,59.3,3014.65,False,13,True,57.97403846153846,False,False,False,0,1
18.5,4,False,0,0,27,0.0,False,261.9,523.8,19.4,460.25,False,0,False,16.4375,False,False,True,1,0
45.5,1,True,0,0,51,0.0,False,955.2300000000001,4776.150000000001,93.65,4839.15,True,0,False,93.06057692307692,False,False,False,1,0
12.0,6,False,0,0,4,0.0,False,65.86666666666666,197.6,49.4,184.4,False,0,True,36.88,True,False,False,1,1
5.5,4,False,0,0,1,0.0,False,9.95,19.9,19.9,19.9,False,0,False,9.95,True,False,True,1,0
27.5,3,True,0,0,35,0.0,False,641.6666666666666,1925.0,55.0,2010.55,False,0,False,55.84861111111111,False,False,False,0,1
60.5,1,True,0,0,71,0.0,False,862.6500000000001,5175.900000000001,72.9,5139.65,False,0,False,71.38402777777777,False,True,False,1,0
-4.5,6,False,0,0,1,2.5,False,34.6,69.2,69.2,69.2,True,5,True,34.6,True,False,False,1,1
39.5,1,True,0,0,69,0.0,True,883.2,1766.4,25.6,1673.4,False,0,False,23.905714285714286,False,True,True,1,0
6.0,0,True,0,0,14,0.2,False,138.25,276.5,19.75,309.35,False,3,False,20.623333333333335,False,False,True,0,0
43.5,5,False,0,0,57,0.0,False,793.725,3174.9,55.7,3171.6,False,0,True,54.682758620689654,False,False,False,0,0
71.0,0,True,0,0,72,0.0,True,1057.5,8460.0,117.5,8670.1,True,0,False,118.76849315068493,False,True,False,0,0
29.0,0,True,0,0,48,0.0,True,476.4,952.8,19.85,916.0,False,0,False,18.693877551020407,False,False,True,0,0
4.0,4,False,0,0,4,0.8,False,105.2,315.6,78.9,299.75,True,4,False,59.95,True,False,False,1,0
12.5,6,False,0,0,31,0.125,False,320.075,640.15,20.65,702.05,False,4,True,21.9390625,False,False,True,1,0
23.0,1,False,4,0,38,0.10256410256410256,False,473.48,2367.4,62.3,2354.8,False,8,False,60.379487179487185,False,False,False,1,1
13.5,6,False,5,1,37,0.13157894736842105,False,855.625,3422.5,92.5,3473.4,True,10,True,91.40526315789474,False,False,False,1,1
-0.5,3,False,0,0,1,1.5,False,9.825,19.65,19.65,19.65,False,3,False,9.825,True,False,True,0,0
53.5,1,True,0,0,57,0.0,True,757.625,4545.75,79.75,4438.2,False,0,False,76.5206896551724,False,False,False,1,0
59.0,1,True,0,0,62,0.015873015873015872,True,708.1285714285715,4956.900000000001,79.95,4819.75,False,1,False,76.50396825396825,False,True,False,1,0
6.5,6,False,0,0,3,0.0,False,44.849999999999994,89.69999999999999,29.9,92.25,False,0,True,23.0625,True,False,False,1,0
41.0,1,True,0,0,72,0.0,True,711.0,1422.0,19.75,1567.0,False,0,False,21.465753424657535,False,True,True,1,0
34.5,4,False,0,0,29,0.0,False,261.0,1305.0,45.0,1242.45,False,0,False,41.415,False,False,False,1,0
11.5,3,True,0,0,13,0.0,False,291.2,582.4,44.8,559.2,False,0,False,39.94285714285714,False,False,False,0,0
4.5,5,False,0,0,3,0.25,False,104.475,208.95,69.65,220.1,True,1,True,55.025,True,False,False,0,1
15.5,5,False,0,0,11,0.0,False,187.36666666666667,562.1,51.1,531.15,False,0,True,44.262499999999996,True,False,False,0,0
33.5,0,True,0,0,21,0.045454545454545456,True,186.025,1116.15,53.15,1183.2,False,1,False,53.78181818181818,False,False,False,0,0
14.5,3,True,0,0,19,0.0,False,234.65,469.3,24.7,465.85,False,0,False,23.2925,False,False,True,0,0
40.5,1,False,5,1,61,0.08064516129032258,True,972.5142857142856,6807.599999999999,111.6,6876.05,True,10,False,110.90403225806452,False,True,False,1,1
15.5,3,True,0,0,11,0.0,False,178.01666666666665,534.05,48.55,501.0,False,0,False,41.75,True,False,False,0,1
